pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
ID	I	5832465	5842464	0	235	0	3525	120000
Hubei	I	5832465	5842464	0	235	0	1410	48000
Quebec	I	5832465	5842464	0	235	0	235	8000
TD1	I	5832465	5842464	0.0014044484118128	235	472	336075	11448210
TD2	I	5832465	5842464	0	235	0	21335	728050
TD3	I	5832465	5842464	0	182	0	2707	120818
KD	I	5832465	5842464	0	235	0	44650	1520000
AD	I	5832465	5842464	0.00050671930917268	235	240	473635	16128125
Tropical	I	5832465	5842464	1.698275724321e-05	235	1996	117530974	4012329761
Temperate	I	5832465	5842464	0.0020157226365652	235	720	357192	12324708
TH	I	5832465	5842464	0.00034618258801443	235	1456	4205873	143653552
NWD	I	5842465	5852464	0	486	0	13595	235185
ID	I	5842465	5852464	0	486	0	7281	125994
Hubei	I	5842465	5852464	0	486	0	2916	50394
Quebec	I	5842465	5852464	0	486	0	486	8399
TD1	I	5842465	5852464	0.00068042803536496	486	472	693681	12020754
TD2	I	5842465	5852464	0.00054420534681753	486	24	44101	764434
TD3	I	5842465	5852464	0	486	0	7254	126021
KD	I	5842465	5852464	0	486	0	92340	1595810
AD	I	5842465	5852464	0	486	0	977163	16934997
Tropical	I	5842465	5852464	0.0002764108755792	486	67152	242942684	4212893701
Temperate	I	5842465	5852464	0	486	0	746696	12936204
TH	I	5842465	5852464	0	486	0	8693427	150836748
NWD	I	5852465	5862464	0.0034167816545108	544	52	15219	249017
ID	I	5852465	5862464	0.00098039215686275	544	8	8160	133395
Hubei	I	5852465	5862464	0	544	0	3264	53358
Quebec	I	5852465	5862464	0	544	0	544	8893
TD1	I	5852465	5862464	0.00037101019118619	544	288	776259	12728088
TD2	I	5852465	5862464	0.00049298523098412	544	24	48683	810084
TD3	I	5852465	5862464	0	544	0	7989	133566
KD	I	5852465	5862464	0	544	0	103360	1689670
AD	I	5852465	5862464	0.0014428182806903	544	1580	1095079	17929913
Tropical	I	5852465	5862464	4.3953905650941e-05	544	11952	271921228	4460743709
Temperate	I	5852465	5862464	0.0007560649689499	544	632	835907	13697073
TH	I	5852465	5862464	0.00019238227838579	544	1872	9730626	159710709
NWD	I	5862465	5872464	0.00081075602999797	530	12	14801	241931
ID	I	5862465	5872464	0	530	0	7941	129594
Hubei	I	5862465	5872464	0	530	0	3180	51834
Quebec	I	5862465	5872464	0	530	0	530	8639
TD1	I	5862465	5872464	0.00048730168609032	530	368	755179	12365660
TD2	I	5862465	5872464	0	530	0	47830	786549
TD3	I	5862465	5872464	0	530	0	7770	129765
KD	I	5862465	5872464	0	530	0	100663	1641447
AD	I	5862465	5872464	0.00076137181949112	530	812	1066496	17418208
Tropical	I	5862465	5872464	0.0003552762149747	530	94008	264605386	4333657283
Temperate	I	5862465	5872464	0	530	0	813261	13306999
TH	I	5862465	5872464	0.00011743782765365	530	1112	9468840	155160555
NWD	I	5872465	5882464	0.0021435461398307	1002	60	27991	241397
ID	I	5872465	5882464	0	1002	0	15021	129294
Hubei	I	5872465	5882464	0	1002	0	6012	51714
Quebec	I	5872465	5882464	0	1002	0	1002	8619
TD1	I	5872465	5882464	0.00049162835131315	1002	704	1431976	12335675
TD2	I	5872465	5882464	0	1002	0	90232	785279
TD3	I	5872465	5882464	0	1002	0	15012	129303
KD	I	5872465	5882464	0.00018927942374931	1002	36	190195	1637795
AD	I	5872465	5882464	0.00099149249861563	1002	2000	2017161	17378775
Tropical	I	5872465	5882464	9.1255659426117e-05	1002	45708	500878524	4324062597
Temperate	I	5872465	5882464	0.0003430172918395	1002	528	1539281	13277059
TH	I	5872465	5882464	0.00024633218296501	1002	4416	17927012	154818043
NWD	I	5882465	5892464	0.00090785292782569	473	12	13218	224670
ID	I	5882465	5892464	0.0011275546159267	473	8	7095	120345
Hubei	I	5882465	5892464	0	473	0	2838	48138
Quebec	I	5882465	5892464	0	473	0	473	8023
TD1	I	5882465	5892464	0.00042661231309789	473	288	675086	11482690
TD2	I	5882465	5892464	0	473	0	42993	730143
TD3	I	5882465	5892464	0	473	0	6879	120561
KD	I	5882465	5892464	0	473	0	89722	1524518
AD	I	5882465	5892464	0.00026031252197699	473	248	952701	16175235
Tropical	I	5882465	5892464	4.2157853094076e-05	473	9968	236444678	4024307818
Temperate	I	5882465	5892464	0.00089199435070245	473	648	726462	12357378
TH	I	5882465	5892464	0.00025820481802166	473	2188	8473893	144071787
NWD	I	5892465	5902464	0	478	0	13293	215523
ID	I	5892465	5902464	0	478	0	7161	115419
Hubei	I	5892465	5902464	0	477	0	2862	46170
Quebec	I	5892465	5902464	0	476	0	476	7696
TD1	I	5892465	5902464	0.0010816975597138	478	736	680412	11013720
TD2	I	5892465	5902464	0.0012151898734177	478	48	39500	704152
TD3	I	5892465	5902464	0	477	0	7038	115542
KD	I	5892465	5902464	0.00044463657135799	431	36	80965	1471715
AD	I	5892465	5902464	0.00083551980356001	432	720	861739	15613013
Tropical	I	5892465	5902464	0.00022475024187777	478	53440	237775050	3860491122
Temperate	I	5892465	5902464	0	478	0	733271	11851609
TH	I	5892465	5902464	8.6523342787027e-05	478	736	8506375	138221885
NWD	I	5902465	5912464	0.0011379338372755	884	28	24606	228598
ID	I	5902465	5912464	0.00060647411113638	884	8	13191	122454
Hubei	I	5902465	5912464	0	883	0	5283	48975
Quebec	I	5902465	5912464	0	881	0	881	8162
TD1	I	5902465	5912464	0.0005710477201802	884	712	1246831	11693702
TD2	I	5902465	5912464	0	883	0	79804	743109
TD3	I	5902465	5912464	0	882	0	13184	122461
KD	I	5902465	5912464	0.00064976867032061	883	108	166213	1551957
AD	I	5902465	5912464	0.00021077120162815	884	372	1764947	16465741
Tropical	I	5902465	5912464	0.00016155906727447	884	71368	441745556	4093327987
Temperate	I	5902465	5912464	8.1054914704712e-05	884	108	1332430	12593790
TH	I	5902465	5912464	2.3821200602448e-05	884	376	15784259	146582806
NWD	I	5912465	5922464	0	304	0	8512	225484
ID	I	5912465	5922464	0	304	0	4560	120795
Hubei	I	5912465	5922464	0	304	0	1824	48318
Quebec	I	5912465	5922464	0	304	0	304	8053
TD1	I	5912465	5922464	0	304	0	434079	11524788
TD2	I	5912465	5922464	0.00086755349913245	304	24	27664	732823
TD3	I	5912465	5922464	0	304	0	4560	120795
KD	I	5912465	5922464	0.0012520650378228	304	72	57505	1530325
AD	I	5912465	5922464	0.00020631146709083	304	124	601033	16246679
Tropical	I	5912465	5922464	3.960976501811e-05	304	5992	151275828	4039768029
Temperate	I	5912465	5922464	0	304	0	465233	12404547
TH	I	5912465	5922464	0.00027258821590092	304	1480	5429435	144620500
NWD	I	5922465	5932464	0	145	0	4060	201012
ID	I	5922465	5932464	0	145	0	2175	107685
Hubei	I	5922465	5932464	0	145	0	870	43074
Quebec	I	5922465	5932464	0	145	0	145	7179
TD1	I	5922465	5932464	0	145	0	205185	10275459
TD2	I	5922465	5932464	0	145	0	12845	653639
TD3	I	5922465	5932464	0	145	0	2157	107703
KD	I	5922465	5932464	0	145	0	27550	1364010
AD	I	5922465	5932464	0	145	0	289445	14475739
Tropical	I	5922465	5932464	5.3539203114875e-05	193	3988	74487474	3598505850
Temperate	I	5922465	5932464	0	145	0	221887	11057073
TH	I	5922465	5932464	0	149	0	2585955	128916465
NWD	I	5932465	5942464	0	544	0	15167	236161
ID	I	5932465	5942464	0.00098039215686275	544	8	8160	126480
Hubei	I	5932465	5942464	0	544	0	3264	50592
Quebec	I	5932465	5942464	0	544	0	544	8432
TD1	I	5932465	5942464	0	544	0	774058	12070598
TD2	I	5932465	5942464	0.00048875855327468	544	24	49104	767712
TD3	I	5932465	5942464	0	544	0	8043	126597
KD	I	5932465	5942464	0.00034854675367426	544	36	103286	1602154
AD	I	5932465	5942464	0	544	0	1094833	17000783
Tropical	I	5932465	5942464	0.0004114105780323	544	111604	271271586	4230201390
Temperate	I	5932465	5942464	0.00012920097570663	544	108	835907	12987133
TH	I	5932465	5942464	0	544	0	9702519	151461561
NWD	I	5942465	5952464	0.0010064792099138	571	16	15897	210007
ID	I	5942465	5952464	0	571	0	8565	112455
Hubei	I	5942465	5952464	0	571	0	3426	44982
Quebec	I	5942465	5952464	0	571	0	571	7497
TD1	I	5942465	5952464	0.00012755790392927	571	104	815316	10729992
TD2	I	5942465	5952464	0	571	0	51686	682502
TD3	I	5942465	5952464	0	571	0	8502	112518
KD	I	5942465	5952464	0.0003318278182321	571	36	108490	1424430
AD	I	5942465	5952464	0.0021785544629915	571	2504	1149386	15115702
Tropical	I	5942465	5952464	0.00057816644861996	571	164728	284914492	3761195576
Temperate	I	5942465	5952464	0.00011869720684929	571	104	876179	11548541
TH	I	5942465	5952464	7.2887454129398e-05	571	744	10207518	134653422
NWD	I	5952465	5962464	0	369	0	10319	230397
ID	I	5952465	5962464	0	369	0	5517	123438
Hubei	I	5952465	5962464	0.001806684733514	369	4	2214	49368
Quebec	I	5952465	5962464	0	369	0	369	8228
TD1	I	5952465	5962464	0.0007026413970344	369	368	523738	11778569
TD2	I	5952465	5962464	0.0007152649460571	369	24	33554	748773
TD3	I	5952465	5962464	0	369	0	5427	123528
KD	I	5952465	5962464	0	369	0	70110	1563320
AD	I	5952465	5962464	0.00072663270331587	369	540	743154	16588398
Tropical	I	5952465	5962464	0.00030660177982496	369	56460	184147659	4127256438
Temperate	I	5952465	5962464	0	369	0	565975	12673405
TH	I	5952465	5962464	5.6627451648985e-05	369	372	6569252	147789883
NWD	I	5962465	5972464	0.0022701475595914	757	48	21144	211060
ID	I	5962465	5972464	0.00070509430636348	757	8	11346	113049
Hubei	I	5962465	5972464	0	757	0	4542	45216
Quebec	I	5962465	5972464	0	757	0	757	7536
TD1	I	5962465	5972464	0.00087128690751792	757	936	1074273	10793010
TD2	I	5962465	5972464	0.001283509815933	757	88	68562	686101
TD3	I	5962465	5972464	0	757	0	11337	113058
KD	I	5962465	5972464	0.00028120166846323	684	36	128022	1447648
AD	I	5962465	5972464	0.0015181469711559	686	2048	1349013	15369675
Tropical	I	5962465	5972464	8.3657162807837e-05	757	31552	377158380	3781789413
Temperate	I	5962465	5972464	9.3164165611381e-05	757	108	1159244	11611976
TH	I	5962465	5972464	0.00011028728711379	757	1468	13310691	135590124
NWD	I	5972465	5982464	0.0019030627415998	601	32	16815	233169
ID	I	5972465	5982464	0	601	0	8853	125067
Hubei	I	5972465	5982464	0.0011092623405435	601	4	3606	49962
Quebec	I	5972465	5982464	0	601	0	601	8327
TD1	I	5972465	5982464	0.00043065616552176	601	368	854510	11921458
TD2	I	5972465	5982464	0	601	0	54216	758232
TD3	I	5972465	5982464	0	601	0	8673	125247
KD	I	5972465	5982464	0.00056621133838205	598	64	113032	1583288
AD	I	5972465	5982464	0.0011858680705022	601	1416	1194062	16804786
Tropical	I	5972465	5982464	0.00013181569379833	601	39476	299478756	4177922172
Temperate	I	5972465	5982464	0	601	0	919137	12829983
TH	I	5972465	5982464	0.00084873403883258	601	9064	10679435	149622805
NWD	I	5982465	5992464	0.00090799031476998	472	12	13216	241248
ID	I	5982465	5992464	0	472	0	7080	129240
Hubei	I	5982465	5992464	0	472	0	2832	51696
Quebec	I	5982465	5992464	0	472	0	472	8616
TD1	I	5982465	5992464	0.00090254449262303	472	608	673651	12331277
TD2	I	5982465	5992464	0	472	0	42952	784056
TD3	I	5982465	5992464	0	472	0	6936	129384
KD	I	5982465	5992464	0.00071394308534966	472	64	89643	1637077
AD	I	5982465	5992464	0.001668374714433	472	1584	949427	17371981
Tropical	I	5982465	5992464	2.5399394779728e-05	472	5992	235911133	4321729955
Temperate	I	5982465	5992464	0	472	0	724264	13271256
TH	I	5982465	5992464	0.00051702899014751	472	4360	8432796	154742244
NWD	I	5992465	6002464	0.0010698047606312	402	12	11217	252907
ID	I	5992465	6002464	0	402	0	6021	135474
Hubei	I	5992465	6002464	0	402	0	2412	54186
Quebec	I	5992465	6002464	0	402	0	402	9031
TD1	I	5992465	6002464	0	402	0	574422	12924201
TD2	I	5992465	6002464	0	402	0	36582	821821
TD3	I	5992465	6002464	0	402	0	6030	135465
KD	I	5992465	6002464	0.00047247194697815	402	36	76195	1716075
AD	I	5992465	6002464	0.00015338258068666	402	124	808436	18208492
Tropical	I	5992465	6002464	0.00033426883120543	402	67120	200796466	4529862467
Temperate	I	5992465	6002464	0	402	0	616355	13910465
TH	I	5992465	6002464	5.2313851386087e-05	402	376	7187389	162182126
NWD	I	6002465	6012464	0.00094732212335487	1057	28	29557	240727
ID	I	6002465	6012464	0.0015137180700095	1057	24	15855	128940
Hubei	I	6002465	6012464	0	1057	0	6342	51576
Quebec	I	6002465	6012464	0	1057	0	1057	8596
TD1	I	6002465	6012464	0.00064750812204732	1057	976	1507317	12306126
TD2	I	6002465	6012464	0.00024964373758282	1057	24	96137	782286
TD3	I	6002465	6012464	0	1057	0	15729	129066
KD	I	6002465	6012464	0	1057	0	200279	1633791
AD	I	6002465	6012464	0.0009598893966973	1057	2044	2129412	17331036
Tropical	I	6002465	6012464	0.00022108365079779	1057	116836	528469652	4312519501
Temperate	I	6002465	6012464	0.000256455148707	1057	416	1622116	13243504
TH	I	6002465	6012464	0.00036053239603364	1057	6824	18927564	154392051
NWD	I	6012465	6022464	0.00080106809078772	535	12	14980	225568
ID	I	6012465	6022464	0	535	0	8025	120840
Hubei	I	6012465	6022464	0	535	0	3210	48336
Quebec	I	6012465	6022464	0	535	0	535	8056
TD1	I	6012465	6022464	0	535	0	763275	11530446
TD2	I	6012465	6022464	0	535	0	48635	733146
TD3	I	6012465	6022464	0	535	0	7854	121011
KD	I	6012465	6022464	0	535	0	101650	1530640
AD	I	6012465	6022464	0.00072730934704405	535	780	1072446	16247010
Tropical	I	6012465	6022464	5.2098492724173e-05	535	13928	267339788	4041055303
Temperate	I	6012465	6022464	0.00013195352303689	535	108	818470	12411670
TH	I	6012465	6022464	0	535	0	9480765	144770640
NWD	I	6022465	6032464	0.0014005602240896	306	12	8568	241500
ID	I	6022465	6032464	0	306	0	4590	129375
Hubei	I	6022465	6032464	0	306	0	1836	51750
Quebec	I	6022465	6032464	0	306	0	306	8625
TD1	I	6022465	6032464	0.00084201662982844	306	368	437046	12343215
TD2	I	6022465	6032464	0	306	0	27821	784900
TD3	I	6022465	6032464	0	306	0	4482	129483
KD	I	6022465	6032464	0.00061919504643963	306	36	58140	1638750
AD	I	6022465	6032464	0.0011154869473435	306	688	616771	17388125
Tropical	I	6022465	6032464	0.00035584138999067	306	54364	152775932	4326129499
Temperate	I	6022465	6032464	0.0012950057082488	306	608	469496	13284244
TH	I	6022465	6032464	0.0013251081127058	306	7252	5472761	154883344
NWD	I	6032465	6042464	0.0041022635704344	488	56	13651	238965
ID	I	6032465	6042464	0	488	0	7302	128028
Hubei	I	6032465	6042464	0	488	0	2923	51209
Quebec	I	6032465	6042464	0	488	0	488	8534
TD1	I	6032465	6042464	0.00014991725720612	488	104	693716	12216766
TD2	I	6032465	6042464	0	488	0	44333	776669
TD3	I	6032465	6042464	0	455	0	6712	128618
KD	I	6032465	6042464	0.00038842074598362	488	36	92683	1621497
AD	I	6032465	6042464	0.00037050269276064	488	364	982449	17205903
Tropical	I	6032465	6042464	0.00026807822571224	488	65312	243630380	4280911642
Temperate	I	6032465	6042464	0.00014479307996332	488	108	745892	13147988
TH	I	6032465	6042464	0.00092306898656724	488	8052	8723075	153266935
NWD	I	6042465	6052464	0.0022449838641785	255	16	7127	189181
ID	I	6042465	6052464	0	255	0	3825	101340
Hubei	I	6042465	6052464	0	255	0	1530	40536
Quebec	I	6042465	6052464	0	255	0	255	6756
TD1	I	6042465	6052464	0.000759420529118	255	276	363435	9669306
TD2	I	6042465	6052464	0	255	0	23205	614796
TD3	I	6042465	6052464	0.0020915032679739	255	8	3825	101340
KD	I	6042465	6052464	0	255	0	48450	1283640
AD	I	6042465	6052464	0.0014646018652136	255	748	510719	13623457
Tropical	I	6042465	6052464	3.1332667217623e-05	255	3980	127023977	3388999534
Temperate	I	6042465	6052464	0.00054045289952981	255	200	370060	10426880
TH	I	6042465	6052464	0.0001647191691495	255	752	4565346	121317159
NWD	I	6052465	6062464	0.001759788825341	244	12	6819	203265
ID	I	6052465	6062464	0	244	0	3660	108885
Hubei	I	6052465	6062464	0	244	0	1464	43554
Quebec	I	6052465	6062464	0	244	0	244	7259
TD1	I	6052465	6062464	0	244	0	348223	10388570
TD2	I	6052465	6062464	0	244	0	20791	661982
TD3	I	6052465	6062464	0	244	0	3660	108885
KD	I	6052465	6062464	0	244	0	44885	1380685
AD	I	6052465	6062464	0	244	0	476734	14649314
Tropical	I	6052465	6062464	1.64426090707e-05	244	1996	121391927	3641370076
Temperate	I	6052465	6062464	0.00029104471578675	244	108	371077	11183543
TH	I	6052465	6062464	8.626908244571e-05	244	376	4358456	130357909
NWD	I	6062465	6072464	0.0026827632461435	213	16	5964	240688
ID	I	6062465	6072464	0	213	0	3195	128940
Hubei	I	6062465	6072464	0	213	0	1278	51576
Quebec	I	6062465	6072464	0	213	0	213	8596
TD1	I	6062465	6072464	0	213	0	303858	12301821
TD2	I	6062465	6072464	0	213	0	19108	782511
TD3	I	6062465	6072464	0	213	0	3033	129102
KD	I	6062465	6072464	0	213	0	40470	1633240
AD	I	6062465	6072464	0	213	0	426657	17332287
Tropical	I	6062465	6072464	0.00014778636711031	213	15708	106288559	4311433750
Temperate	I	6062465	6072464	0.00033355055298358	213	108	323789	13242071
TH	I	6062465	6072464	0.00019631487428196	213	744	3789830	154375765
NWD	I	6072465	6082464	0.0016323199347072	351	16	9802	234498
ID	I	6072465	6082464	0	351	0	5265	125610
Hubei	I	6072465	6082464	0	351	0	2106	50244
Quebec	I	6072465	6082464	0	351	0	351	8374
TD1	I	6072465	6082464	0.00020004400968213	351	100	499890	11985585
TD2	I	6072465	6082464	0.0012570710245129	351	40	31820	762155
TD3	I	6072465	6082464	0	351	0	5247	125628
KD	I	6072465	6082464	0	351	0	66579	1591171
AD	I	6072465	6082464	0.00067845386019045	351	480	707491	16882109
Tropical	I	6072465	6082464	0.00039651372145672	351	69496	175267579	4200328646
Temperate	I	6072465	6082464	0.00060219354574905	351	324	538033	12898467
TH	I	6072465	6082464	0	351	0	6269819	150387556
NWD	I	6082465	6092464	0.0033416875522139	142	12	3591	204393
ID	I	6082465	6092464	0	129	0	1851	109569
Hubei	I	6082465	6092464	0	139	0	834	43734
Quebec	I	6082465	6092464	0	133	0	133	7295
TD1	I	6082465	6092464	0	134	0	171398	10458070
TD2	I	6082465	6092464	0	181	0	16206	659742
TD3	I	6082465	6092464	0	129	0	1824	109596
KD	I	6082465	6092464	0.0034869935141921	157	100	28678	1382642
AD	I	6082465	6092464	0	141	0	248346	14726502
Tropical	I	6082465	6092464	0.00067004605090777	182	60384	90119179	3635030249
Temperate	I	6082465	6092464	0.0010277981328334	182	216	210158	11228962
TH	I	6082465	6092464	0	181	0	2238825	131130915
NWD	I	6092465	6102464	0.0015877216194761	307	12	7558	237582
ID	I	6092465	6102464	0	249	0	3735	127590
Hubei	I	6092465	6102464	0	292	0	1677	50853
Quebec	I	6092465	6102464	0	279	0	279	8476
TD1	I	6092465	6102464	0.0015987885236258	249	568	355269	12173136
TD2	I	6092465	6102464	0.00085236353304684	321	24	28157	768548
TD3	I	6092465	6102464	0	292	0	4225	127100
KD	I	6092465	6102464	0	311	0	58174	1605276
AD	I	6092465	6102464	0.0014788184750322	295	812	549087	17100993
Tropical	I	6092465	6102464	2.5215023608798e-05	321	3992	158318313	4232322942
Temperate	I	6092465	6102464	0	321	0	381702	13100998
TH	I	6092465	6102464	0.00024733454461543	319	1104	4463590	152732435
NWD	I	6102465	6112464	0.0044069993519119	552	68	15430	223214
ID	I	6102465	6112464	0	552	0	8093	119752
Hubei	I	6102465	6112464	0	552	0	3312	47826
Quebec	I	6102465	6112464	0	552	0	552	7971
TD1	I	6102465	6112464	0.00063669610749468	552	500	785304	11411109
TD2	I	6102465	6112464	0	552	0	49907	725686
TD3	I	6102465	6112464	0	552	0	8136	119709
KD	I	6102465	6112464	0.00034337056360463	552	36	104843	1514527
AD	I	6102465	6112464	0.00021612723410272	552	240	1110457	16071911
Tropical	I	6102465	6112464	0.00010099017240655	552	27816	275432741	3998860282
Temperate	I	6102465	6112464	0.00012809625247297	552	108	843116	12282304
TH	I	6102465	6112464	0	552	0	9852183	143178282
NWD	I	6112465	6122464	NA	0	0	0	210672
ID	I	6112465	6122464	NA	0	0	0	112860
Hubei	I	6112465	6122464	NA	0	0	0	45144
Quebec	I	6112465	6122464	NA	0	0	0	7524
TD1	I	6112465	6122464	NA	0	0	0	10766844
TD2	I	6112465	6122464	NA	0	0	0	684684
TD3	I	6112465	6122464	NA	0	0	0	112860
KD	I	6112465	6122464	NA	0	0	0	1429560
AD	I	6112465	6122464	NA	0	0	0	15168384
Tropical	I	6112465	6122464	0	6	0	19288	3773274236
Temperate	I	6112465	6122464	0	1	0	28	11586932
TH	I	6112465	6122464	NA	0	0	0	135093420
NWD	I	6122465	6132464	0	83	0	2272	223968
ID	I	6122465	6132464	0	83	0	1245	119955
Hubei	I	6122465	6132464	0	83	0	498	47982
Quebec	I	6122465	6132464	0	83	0	83	7997
TD1	I	6122465	6132464	0	83	0	117303	11445177
TD2	I	6122465	6132464	0	83	0	7253	728027
TD3	I	6122465	6132464	0	83	0	1245	119955
KD	I	6122465	6132464	0	83	0	15770	1519430
AD	I	6122465	6132464	0	83	0	167203	16122077
Tropical	I	6122465	6132464	0	83	0	41313079	4010815001
Temperate	I	6122465	6132464	0	83	0	127497	12315703
TH	I	6122465	6132464	0	83	0	1482356	143594044
NWD	I	6132465	6142464	0	14	0	353	204831
ID	I	6132465	6142464	0	14	0	210	109710
Hubei	I	6132465	6142464	0	14	0	84	43884
Quebec	I	6132465	6142464	0	14	0	14	7314
TD1	I	6132465	6142464	0	14	0	19929	10466439
TD2	I	6132465	6142464	0	14	0	1274	665574
TD3	I	6132465	6142464	0	14	0	210	109710
KD	I	6132465	6142464	0	14	0	2660	1389660
AD	I	6132465	6142464	0.035161393643902	14	988	28099	14745149
Tropical	I	6132465	6142464	0.00085978304075059	14	5944	6913372	3668085956
Temperate	I	6132465	6142464	0	14	0	21560	11263560
TH	I	6132465	6142464	0	14	0	247616	131326624
NWD	I	6142465	6152464	0.0038961038961039	227	24	6160	226324
ID	I	6142465	6152464	0	228	0	3392	121153
Hubei	I	6142465	6152464	0	227	0	1357	48461
Quebec	I	6142465	6152464	0	226	0	226	8077
TD1	I	6142465	6152464	0.00032078172037704	228	104	324208	11557385
TD2	I	6142465	6152464	0	228	0	20450	735123
TD3	I	6142465	6152464	0	228	0	3303	121242
KD	I	6142465	6152464	0.00083754042295791	228	36	42983	1534587
AD	I	6142465	6152464	0.00079884474759578	228	364	455658	16283190
Tropical	I	6142465	6152464	0.00012305901813684	228	13904	112986437	4050976366
Temperate	I	6142465	6152464	0	228	0	343986	12442634
TH	I	6142465	6152464	0.00053336447099942	228	2156	4042264	145038101
NWD	I	6152465	6162464	0.0016435541859271	350	16	9735	174841
ID	I	6152465	6162464	0.0015264262545316	350	8	5241	93639
Hubei	I	6152465	6162464	0	350	0	2100	37452
Quebec	I	6152465	6162464	0	347	0	347	6245
TD1	I	6152465	6162464	0.0016226528767949	387	808	497950	8935202
TD2	I	6152465	6162464	0.00075590551181102	350	24	31750	568122
TD3	I	6152465	6162464	0	380	0	5208	93672
KD	I	6152465	6162464	0	381	0	65984	1186496
AD	I	6152465	6162464	0.00034188862123442	350	240	701983	12587489
Tropical	I	6152465	6162464	5.5727090506019e-05	420	9824	176287689	3129606903
Temperate	I	6152465	6162464	0.00020138808603001	353	108	536278	9615402
TH	I	6152465	6162464	0.00011999201764332	394	748	6233748	112125612
NWD	I	6162465	6172464	0	382	0	10670	212770
ID	I	6162465	6172464	0	382	0	5721	113979
Hubei	I	6162465	6172464	0	382	0	2292	45588
Quebec	I	6162465	6172464	0	382	0	382	7598
TD1	I	6162465	6172464	0.00036806180493829	382	200	543387	10875993
TD2	I	6162465	6172464	0.0011764705882353	382	40	34000	692180
TD3	I	6162465	6172464	0	382	0	5622	114078
KD	I	6162465	6172464	0	382	0	71688	1444512
AD	I	6162465	6172464	0.00047940216968993	382	364	759279	15328401
Tropical	I	6162465	6172464	0.0013890032301309	382	264520	190438722	3811539258
Temperate	I	6162465	6172464	0.00036977310311534	382	216	584142	11705058
TH	I	6162465	6172464	0	382	0	6828726	136452174
NWD	I	6172465	6182464	0	492	0	13737	222947
ID	I	6172465	6182464	0	492	0	7380	119415
Hubei	I	6172465	6182464	0	492	0	2952	47766
Quebec	I	6172465	6182464	0	491	0	491	7962
TD1	I	6172465	6182464	0.00096929611996465	492	680	701540	11394703
TD2	I	6172465	6182464	0	492	0	44367	724856
TD3	I	6172465	6182464	0	492	0	7326	119469
KD	I	6172465	6182464	0.00068490951703177	492	64	93443	1512627
AD	I	6172465	6182464	0.0010399458580717	492	1028	988513	16052735
Tropical	I	6172465	6182464	0.00027696220324199	492	67960	245376442	3993811511
Temperate	I	6172465	6182464	0.00054219557313261	492	408	752496	12265124
TH	I	6172465	6182464	4.2918915439007e-05	492	376	8760706	143012909
NWD	I	6182465	6192464	0.00082496906366011	526	12	14546	211358
ID	I	6182465	6192464	0.0010139416983523	526	8	7890	113130
Hubei	I	6182465	6192464	0	526	0	3156	45252
Quebec	I	6182465	6192464	0	526	0	526	7542
TD1	I	6182465	6192464	0.0011228595489847	526	840	748090	10797218
TD2	I	6182465	6192464	0	526	0	47349	686839
TD3	I	6182465	6192464	0	526	0	7845	113175
KD	I	6182465	6192464	0.00036115207511963	526	36	99681	1433239
AD	I	6182465	6192464	0.0014062065876242	526	1488	1058166	15206922
Tropical	I	6182465	6192464	0.00012756915682098	526	33436	262100972	3784009096
Temperate	I	6182465	6192464	0.00089693137353828	526	720	802737	11621983
TH	I	6182465	6192464	0.00042838945876906	526	4028	9402659	135458281
NWD	I	6192465	6202464	0.0011611030478955	494	16	13780	240824
ID	I	6192465	6202464	0	494	0	7392	129003
Hubei	I	6192465	6202464	0	494	0	2964	51594
Quebec	I	6192465	6202464	0	494	0	494	8599
TD1	I	6192465	6202464	0	494	0	702419	12309664
TD2	I	6192465	6202464	0.00090132720430834	494	40	44379	783084
TD3	I	6192465	6202464	0	494	0	7194	129201
KD	I	6192465	6202464	0	494	0	93712	1633958
AD	I	6192465	6202464	0.00012466546424816	494	124	994662	17336826
Tropical	I	6192465	6202464	8.7155631857256e-05	494	21484	246501569	4313647024
Temperate	I	6192465	6202464	0.00028466073974892	494	216	758798	13244422
TH	I	6192465	6202464	0.00024265155441268	494	2136	8802746	154462069
NWD	I	6202465	6212464	0	108	0	2998	235030
ID	I	6202465	6212464	0	108	0	1620	125895
Hubei	I	6202465	6212464	0	108	0	648	50358
Quebec	I	6202465	6212464	0	105	0	105	8396
TD1	I	6202465	6212464	0	108	0	152673	12012258
TD2	I	6202465	6212464	0	108	0	9657	763934
TD3	I	6202465	6212464	0	108	0	1593	125922
KD	I	6202465	6212464	0	108	0	20037	1595153
AD	I	6202465	6212464	0.00057114694597595	108	124	217107	16920909
Tropical	I	6202465	6212464	3.7391622485505e-05	108	2000	53487917	4209772084
Temperate	I	6202465	6212464	0.00065406580628751	108	108	165121	12926419
TH	I	6202465	6212464	0.00019724231908187	108	372	1886005	150749450
NWD	I	6212465	6222464	0.0017493986442161	986	48	27438	231870
ID	I	6212465	6222464	0.00054090601757945	986	8	14790	124125
Hubei	I	6212465	6222464	0	986	0	5916	49650
Quebec	I	6212465	6222464	0	986	0	986	8275
TD1	I	6212465	6222464	0.0010250014947938	986	1440	1404876	11847615
TD2	I	6212465	6222464	0.00053645670347356	986	48	89476	753275
TD3	I	6212465	6222464	0	986	0	14542	124373
