pop	chromosome	window_pos_1	window_pos_2	avg_watterson_theta	no_sites	raw_watterson_theta	no_var_sites	weighted_no_sites
Quebec	II	5252857	5262856	0.016317016317016	429	7	7	429
TD1	II	5252857	5262856	0.0040922491280556	429	1.7555748759358	8	428.44444444444
TD2	II	5252857	5262856	0.0043979326226251	429	1.8867130951062	6	426.42857142857
TD3	II	5252857	5262856	0.0010208769332857	429	0.43795620437956	1	427.66666666667
KD	II	5252857	5262856	0.0065703872219278	429	2.818696118207	10	428.9
AD	II	5252857	5262856	0.0054229237871181	429	2.3264343046737	11	427.875
Tropical	II	5252857	5262856	0.0018688388482747	429	0.80173186590985	6	427.70858283433
Temperate	II	5252857	5262856	0.0050785298364028	429	2.1786892998168	10	428.35714285714
TH	II	5252857	5262856	0.00080301459895665	429	0.3444932629524	2	427.72631578947
NWD	II	5262857	5272856	0.0026416091173252	146	0.38567493112948	1	146
ID	II	5262857	5272856	0	146	0	0	146
Hubei	II	5262857	5272856	0	146	0	0	146
Quebec	II	5262857	5272856	0.006993006993007	143	1	1	143
TD1	II	5262857	5272856	0.0029259581265597	150	0.43889371898396	2	145.96296296296
TD2	II	5262857	5272856	0.002153782072039	146	0.31445218251769	1	145.42857142857
TD3	II	5262857	5272856	0	146	0	0	143.66666666667
KD	II	5262857	5272856	0.0056752270836383	149	0.84560883546211	3	145.7
AD	II	5262857	5272856	0.0086915353848332	146	1.2689641661856	6	145.71875
Tropical	II	5262857	5272856	0.0015099203814269	177	0.26725590751257	2	147.77245508982
Temperate	II	5262857	5272856	0.0014910520854831	146	0.21769360448054	1	143.75
TH	II	5262857	5272856	0.0010735869382676	160	0.17177391012282	1	145.96842105263
NWD	II	5272857	5282856	0.0081710790493533	236	1.9283746556474	5	235.75
ID	II	5272857	5282856	0	236	0	0	236
Hubei	II	5272857	5282856	0	236	0	0	236
Quebec	II	5272857	5282856	0.0042372881355932	236	1	1	236
TD1	II	5272857	5282856	0.0018597191482371	236	0.43889371898396	2	235.07407407407
TD2	II	5272857	5282856	0	236	0	0	234.85714285714
TD3	II	5272857	5282856	0	236	0	0	234.33333333333
KD	II	5272857	5282856	0.0011943627619521	236	0.2818696118207	1	234.9
AD	II	5272857	5282856	0.0026884834029357	236	0.63448208309282	3	234.78125
Tropical	II	5272857	5282856	0.0022650305862109	236	0.53454721834578	4	235.38323353293
Temperate	II	5272857	5282856	0.0018448610549198	236	0.43538720896107	2	235.17857142857
TH	II	5272857	5282856	0.00072785555136787	236	0.17177391012282	1	235.14736842105
NWD	II	5282857	5292856	0.00473220774392	163	0.77134986225895	2	163
ID	II	5282857	5292856	0	163	0	0	161.33333333333
Hubei	II	5282857	5292856	0	162	0	0	162
Quebec	II	5282857	5292856	0	163	0	0	163
TD1	II	5282857	5292856	0	163	0	0	162.74074074074
TD2	II	5282857	5292856	0	163	0	0	162.71428571429
TD3	II	5282857	5292856	0.0026868478796292	163	0.43795620437956	1	159
KD	II	5282857	5292856	0.0034585228444258	163	0.5637392236414	2	162.9
AD	II	5282857	5292856	0.001297509372378	163	0.21149402769761	1	162.625
Tropical	II	5282857	5292856	0.0024590810512627	163	0.40083021135583	3	161.69660678643
Temperate	II	5282857	5292856	0	163	0	0	161.46428571429
TH	II	5282857	5292856	0.0021076553389303	163	0.34354782024563	2	161.53684210526
NWD	II	5292857	5302856	NA	0	0	0	0
ID	II	5292857	5302856	NA	0	0	0	0
Hubei	II	5292857	5302856	NA	0	0	0	0
Quebec	II	5292857	5302856	NA	0	0	0	0
TD1	II	5292857	5302856	NA	0	0	0	0
TD2	II	5292857	5302856	NA	0	0	0	0
TD3	II	5292857	5302856	NA	0	0	0	0
KD	II	5292857	5302856	NA	0	0	0	0
AD	II	5292857	5302856	NA	0	0	0	0
Tropical	II	5292857	5302856	NA	0	0	0	0
Temperate	II	5292857	5302856	NA	0	0	0	0
TH	II	5292857	5302856	NA	0	0	0	0
NWD	II	5302857	5312856	0	22	0	0	22
ID	II	5302857	5312856	0.019907100199071	22	0.43795620437956	1	22
Hubei	II	5302857	5312856	0	22	0	0	22
Quebec	II	5302857	5312856	0	22	0	0	22
TD1	II	5302857	5312856	0	22	0	0	21.851851851852
TD2	II	5302857	5312856	0	22	0	0	22
TD3	II	5302857	5312856	0	22	0	0	21.666666666667
KD	II	5302857	5312856	0	22	0	0	22
AD	II	5302857	5312856	0	22	0	0	21.96875
Tropical	II	5302857	5312856	0	22	0	0	21.806387225549
Temperate	II	5302857	5312856	0	22	0	0	21.785714285714
TH	II	5302857	5312856	0	22	0	0	21.978947368421
NWD	II	5312857	5322856	0	191	0	0	191
ID	II	5312857	5322856	0.0022929644208354	191	0.43795620437956	1	191
Hubei	II	5312857	5322856	0	191	0	0	191
Quebec	II	5312857	5322856	0	191	0	0	191
TD1	II	5312857	5322856	0.0022978728742616	191	0.43889371898396	2	190.96296296296
TD2	II	5312857	5322856	0	191	0	0	190.14285714286
TD3	II	5312857	5322856	0	191	0	0	190.66666666667
KD	II	5312857	5322856	0	191	0	0	190.9
AD	II	5312857	5322856	0	191	0	0	190.875
Tropical	II	5312857	5322856	0.0020987733281278	191	0.40086570567241	3	190.54890219561
Temperate	II	5312857	5322856	0	191	0	0	190.71428571429
TH	II	5312857	5322856	0	191	0	0	190.78947368421
NWD	II	5322857	5332856	0.00089900916347197	429	0.38567493112948	1	428
ID	II	5322857	5332856	0.0020417538665714	429	0.87591240875912	2	429
Hubei	II	5322857	5332856	0.0012714558169104	429	0.54545454545455	1	429
Quebec	II	5322857	5332856	0.0046620046620047	429	2	2	429
TD1	II	5322857	5332856	0.00051153114100695	429	0.21944685949198	1	427.85185185185
TD2	II	5322857	5332856	0.00073298877043752	429	0.31445218251769	1	424.71428571429
TD3	II	5322857	5332856	0.0010208769332857	429	0.43795620437956	1	425.66666666667
KD	II	5322857	5332856	0.00065703872219278	429	0.2818696118207	1	426.8
AD	II	5322857	5332856	0.00098598614311239	429	0.42298805539521	2	426.625
Tropical	II	5322857	5332856	0.0012463707156091	429	0.53469303699632	4	427.55888223553
Temperate	II	5322857	5332856	0.0015223328984653	429	0.65308081344161	3	426.96428571429
TH	II	5322857	5332856	0.0016030837203102	429	0.68772291601309	4	426.98947368421
NWD	II	5332857	5342856	0.0017814084578729	433	0.77134986225895	2	432.75
ID	II	5332857	5342856	0.0030343385984727	433	1.3138686131387	3	433
Hubei	II	5332857	5342856	0.0012597102666387	433	0.54545454545455	1	429
Quebec	II	5332857	5342856	0.0092378752886836	433	4	4	433
TD1	II	5332857	5342856	0.0020272227204802	433	0.87778743796792	4	432.11111111111
TD2	II	5332857	5342856	0.0014524350231764	433	0.62890436503539	2	428.71428571429
TD3	II	5332857	5342856	0	433	0	0	427.33333333333
KD	II	5332857	5342856	0.0026038763216693	433	1.1274784472828	4	432.9
AD	II	5332857	5342856	0.0024421943152149	433	1.057470138488	5	432.46875
Tropical	II	5332857	5342856	0.00030848569016919	433	0.13357430384326	1	431.59481037924
Temperate	II	5332857	5342856	0.0015123188647877	433	0.65483406845305	3	431.78571428571
TH	II	5332857	5342856	0.001591192900473	433	0.68898652590481	4	431.61052631579
NWD	II	5342857	5352856	0.0085326312196787	226	1.9283746556474	5	225
ID	II	5342857	5352856	0.00968929655707	226	2.1897810218978	5	226
Hubei	II	5342857	5352856	0.01206757843926	226	2.7272727272727	5	226
Quebec	II	5342857	5352856	0	226	0	0	226
TD1	II	5342857	5352856	0.0058260228183711	226	1.3166811569519	6	224.96296296296
TD2	II	5342857	5352856	0.0069569066928693	226	1.5722609125885	5	223.28571428571
TD3	II	5342857	5352856	0.005813577934242	226	1.3138686131387	3	225.66666666667
KD	II	5342857	5352856	0.0074832640306381	226	1.6912176709242	6	224.8
AD	II	5342857	5352856	0.0056148856910869	226	1.2689641661856	6	224.5625
Tropical	II	5342857	5352856	0.0029562911309604	226	0.66812179559705	5	224.38522954092
Temperate	II	5342857	5352856	0.0048162301876225	226	1.0884680224027	5	224.39285714286
TH	II	5342857	5352856	0.0038072867179943	226	0.86044679826671	5	225.14736842105
NWD	II	5352857	5362856	0.0062813506698612	307	1.9283746556474	5	305.25
ID	II	5352857	5362856	0.0057436879262893	305	1.7518248175182	4	303.66666666667
Hubei	II	5352857	5362856	0.0053301747112822	307	1.6363636363636	3	305.5
Quebec	II	5352857	5362856	0.013114754098361	305	4	4	305
TD1	II	5352857	5362856	0.0021444318517132	307	0.65834057847594	3	303.37037037037
TD2	II	5352857	5362856	0.0030728226304661	307	0.94335654755308	3	301.71428571429
TD3	II	5352857	5362856	0.0042797023229273	307	1.3138686131387	3	300
KD	II	5352857	5362856	0.0045907102902394	307	1.4093480591035	5	304.1
AD	II	5352857	5362856	0.0034445281383975	307	1.057470138488	5	303.90625
Tropical	II	5352857	5362856	0.00087042332074455	307	0.26721995946858	2	305.49900199601
Temperate	II	5352857	5362856	0.002127299066585	307	0.65308081344161	3	301.89285714286
TH	II	5352857	5362856	0.0016816372757368	307	0.51626264365119	3	303.56842105263
NWD	II	5362857	5372856	0.0049445503990959	156	0.77134986225895	2	156
ID	II	5362857	5372856	0.0028074115665357	156	0.43795620437956	1	155.66666666667
Hubei	II	5362857	5372856	0	156	0	0	156
Quebec	II	5362857	5372856	0	156	0	0	156
TD1	II	5362857	5372856	0.0014067106377691	156	0.21944685949198	1	155.88888888889
TD2	II	5362857	5372856	0	156	0	0	155.71428571429
TD3	II	5362857	5372856	0	156	0	0	155
KD	II	5362857	5372856	0.0036137129720603	156	0.5637392236414	2	156
AD	II	5362857	5372856	0.0027114618935591	156	0.42298805539521	2	155.71875
Tropical	II	5362857	5372856	0.00085647422906595	156	0.13360997973429	1	155.52894211577
Temperate	II	5362857	5372856	0.0013954718235932	156	0.21769360448054	1	155.53571428571
TH	II	5362857	5372856	0.0011011148084796	156	0.17177391012282	1	155.65263157895
NWD	II	5372857	5382856	0.0015457913071322	499	0.77134986225895	2	498.75
ID	II	5372857	5382856	0.0017553354884952	499	0.87591240875912	2	499
Hubei	II	5372857	5382856	0	499	0	0	499
Quebec	II	5372857	5382856	0.0040080160320641	499	2	2	499
TD1	II	5372857	5382856	0.00043977326551499	499	0.21944685949198	1	498.33333333333
TD2	II	5372857	5382856	0.0018904940832727	499	0.94335654755308	3	497.14285714286
TD3	II	5372857	5382856	0.00087766774424762	499	0.43795620437956	1	497.66666666667
KD	II	5372857	5382856	0.0022594758462581	499	1.1274784472828	4	497.5
AD	II	5372857	5382856	0.0033906858147913	499	1.6919522215809	8	498.15625
Tropical	II	5372857	5382856	0.0029458139153319	499	1.4699611437506	11	497.75848303393
Temperate	II	5372857	5382856	0	499	0	0	496.71428571429
TH	II	5372857	5382856	0.0010333374110809	499	0.51563536812936	3	498
NWD	II	5382857	5392856	0.0020514623996249	564	1.1570247933884	3	561.25
ID	II	5382857	5392856	0.0015530361857431	564	0.87591240875912	2	564
Hubei	II	5382857	5392856	0.00096711798839458	564	0.54545454545455	1	564
Quebec	II	5382857	5392856	0.001779359430605	562	1	1	562
TD1	II	5382857	5392856	0.00077818035280844	564	0.43889371898396	2	563.25925925926
TD2	II	5382857	5392856	0	564	0	0	562
TD3	II	5382857	5392856	0	564	0	0	563
KD	II	5382857	5392856	0.0039981505222795	564	2.2549568945656	8	563.3
AD	II	5382857	5392856	0.0018749470540568	564	1.057470138488	5	563.4375
Tropical	II	5382857	5392856	0.002132201457949	564	1.2025616222832	9	562.82435129741
Temperate	II	5382857	5392856	0.0003859815682279	564	0.21769360448054	1	560.67857142857
TH	II	5382857	5392856	0.00030511976575129	564	0.17208754788373	1	562.85263157895
NWD	II	5392857	5402856	0.0042104250123305	458	1.9283746556474	5	458
ID	II	5392857	5402856	0.0028687087623115	458	1.3138686131387	3	458
Hubei	II	5392857	5402856	0.0023818975784041	458	1.0909090909091	2	457
Quebec	II	5392857	5402856	0.0043668122270742	458	2	2	458
TD1	II	5392857	5402856	0.0019165664584452	458	0.87778743796792	4	456.96296296296
TD2	II	5392857	5402856	0.0013731536354484	458	0.62890436503539	2	456.71428571429
TD3	II	5392857	5402856	0.0019124725082077	458	0.87591240875912	2	452.66666666667
KD	II	5392857	5402856	0.0030771791683483	458	1.4093480591035	5	458
AD	II	5392857	5402856	0.0036942188244124	458	1.6919522215809	8	457.78125
Tropical	II	5392857	5402856	0.0023342685192846	458	1.0690949818323	8	456.96007984032
Temperate	II	5392857	5402856	0.00095062709380147	458	0.43538720896107	2	456.96428571429
TH	II	5392857	5402856	0.001127220901911	458	0.51626717307522	3	456.74736842105
NWD	II	5402857	5412856	0.0035275146139891	328	1.1570247933884	3	328
ID	II	5402857	5412856	0.0013352323304255	328	0.43795620437956	1	327
Hubei	II	5402857	5412856	0.0033259423503326	328	1.0909090909091	2	328
Quebec	II	5402857	5412856	0.0061349693251534	326	2	2	326
TD1	II	5402857	5412856	0.0013380906066584	328	0.43889371898396	2	327.7037037037
TD2	II	5402857	5412856	0.0019173913568152	328	0.62890436503539	2	324.85714285714
TD3	II	5402857	5412856	0.0013352323304255	328	0.43795620437956	1	312
KD	II	5402857	5412856	0.0034374342904964	328	1.1274784472828	4	328
AD	II	5402857	5412856	0.0038687931895904	328	1.2689641661856	6	327.6875
Tropical	II	5402857	5412856	0.0020375063777701	328	0.66830209190858	5	327.19161676647
Temperate	II	5402857	5412856	0.00066370001366017	328	0.21769360448054	1	327.60714285714
TH	II	5402857	5412856	0.0005246571581821	328	0.17208754788373	1	327.08421052632
NWD	II	5412857	5422856	0	246	0	0	244.25
ID	II	5412857	5422856	0	246	0	0	243
Hubei	II	5412857	5422856	0	246	0	0	244
Quebec	II	5412857	5422856	0	246	0	0	246
TD1	II	5412857	5422856	0	246	0	0	244
TD2	II	5412857	5422856	0.0012782609045435	246	0.31445218251769	1	244
TD3	II	5412857	5422856	0.0017803097739007	246	0.43795620437956	1	246
KD	II	5412857	5422856	0.0011504882115131	245	0.2818696118207	1	241.4
AD	II	5412857	5422856	0.00086324092937799	245	0.21149402769761	1	240.625
Tropical	II	5412857	5422856	0.0016304219396508	246	0.40108379715409	3	245.08183632735
Temperate	II	5412857	5422856	0	246	0	0	245.5
TH	II	5412857	5422856	0.00070083624011656	246	0.17240571506867	1	245.43157894737
NWD	II	5422857	5432856	0.0016517127671498	467	0.77134986225895	2	458.25
ID	II	5422857	5432856	0.001875615436315	467	0.87591240875912	2	465
Hubei	II	5422857	5432856	0.0011679968853416	467	0.54545454545455	1	464.5
Quebec	II	5422857	5432856	0.0042826552462527	467	2	2	467
TD1	II	5422857	5432856	0.001879630488154	467	0.87778743796792	4	466.44444444444
TD2	II	5422857	5432856	0.001346690289155	467	0.62890436503539	2	465.57142857143
TD3	II	5422857	5432856	0	467	0	0	467
KD	II	5422857	5432856	0.0024143007436463	467	1.1274784472828	4	466.5
AD	II	5422857	5432856	0.0027172680218108	467	1.2689641661856	6	459.875
Tropical	II	5422857	5432856	0.0022886695230177	467	1.0688086672493	8	465.19361277445
Temperate	II	5422857	5432856	0.0018646133146084	467	0.87077441792215	4	465.46428571429
TH	II	5422857	5432856	0.0011061884094518	467	0.51658998721397	3	465.06315789474
NWD	II	5432857	5442856	0	162	0	0	162
ID	II	5432857	5442856	0.0054068667207353	162	0.87591240875912	2	162
Hubei	II	5432857	5442856	0	162	0	0	162
Quebec	II	5432857	5442856	0.0061728395061728	162	1	1	162
TD1	II	5432857	5442856	0	162	0	0	161.81481481481
TD2	II	5432857	5442856	0	162	0	0	160.85714285714
TD3	II	5432857	5442856	0	162	0	0	162
KD	II	5432857	5442856	0.0034798717508729	162	0.5637392236414	2	161.8
AD	II	5432857	5442856	0.0026110373789828	162	0.42298805539521	2	161.84375
Tropical	II	5432857	5442856	0.00082497374199896	162	0.13364574620383	1	161.58682634731
Temperate	II	5432857	5442856	0.0013437876819786	162	0.21769360448054	1	161.14285714286
TH	II	5432857	5442856	0.0010603327785359	162	0.17177391012282	1	161.83157894737
NWD	II	5442857	5452856	0.0024409805767688	158	0.38567493112948	1	158
ID	II	5442857	5452856	0	158	0	0	158
Hubei	II	5442857	5452856	0	158	0	0	158
Quebec	II	5442857	5452856	0	158	0	0	158
TD1	II	5442857	5452856	0.0013889041739999	158	0.21944685949198	1	157.59259259259
TD2	II	5442857	5452856	0	158	0	0	157.71428571429
TD3	II	5442857	5452856	0	158	0	0	156
KD	II	5442857	5452856	0	158	0	0	157.7
AD	II	5442857	5452856	0	158	0	0	157.75
Tropical	II	5442857	5452856	0.00084540698634975	158	0.13357430384326	1	157.74051896208
Temperate	II	5442857	5452856	0.0013778076232945	158	0.21769360448054	1	157.78571428571
TH	II	5442857	5452856	0.0010891616954666	158	0.17208754788373	1	157.31578947368
NWD	II	5452857	5462856	0.0031304783370899	616	1.9283746556474	5	615.25
ID	II	5452857	5462856	0.0021329035927576	616	1.3138686131387	3	616
Hubei	II	5452857	5462856	0.0017709563164109	616	1.0909090909091	2	616
Quebec	II	5452857	5462856	0.0032467532467532	616	2	2	616
TD1	II	5452857	5462856	0.0021404729571142	616	1.3185313415823	6	613.92592592593
TD2	II	5452857	5462856	0.001020948644538	616	0.62890436503539	2	612.71428571429
TD3	II	5452857	5462856	0.0021329035927576	616	1.3138686131387	3	608
KD	II	5452857	5462856	0.0036606443093598	616	2.2549568945656	8	613.3
AD	II	5452857	5462856	0.0024033412238364	616	1.4804581938833	7	613.4375
Tropical	II	5452857	5462856	0.0019519784700683	616	1.2024187375621	9	614.5748502994
Temperate	II	5452857	5462856	0.0010601961257169	616	0.65308081344161	3	613.60714285714
TH	II	5452857	5462856	0.00083757955501668	616	0.51594900589027	3	614.53684210526
NWD	II	5462857	5472856	0.0013628089439204	283	0.38567493112948	1	282
ID	II	5462857	5472856	0	283	0	0	283
Hubei	II	5462857	5472856	0.0019274012206874	283	0.54545454545455	1	283
Quebec	II	5462857	5472856	0.0035335689045936	283	1	1	283
TD1	II	5462857	5472856	0	283	0	0	281.66666666667
TD2	II	5462857	5472856	0.0011111384541261	283	0.31445218251769	1	283
TD3	II	5462857	5472856	0	283	0	0	283
KD	II	5462857	5472856	0.0059760341728771	283	1.6912176709242	6	277.1
AD	II	5462857	5472856	0.0059786297582362	283	1.6919522215809	8	280.28125
Tropical	II	5462857	5472856	0.0014163611708687	283	0.40083021135583	3	282.22954091816
Temperate	II	5462857	5472856	0	283	0	0	282
TH	II	5462857	5472856	0.0012139498948609	283	0.34354782024563	2	282.14736842105
NWD	II	5472857	5482856	0.0034641460879893	668	2.3140495867769	6	667.5
ID	II	5472857	5482856	0.0013112461208969	668	0.87591240875912	2	656.66666666667
Hubei	II	5472857	5482856	0.0016330974414807	668	1.0909090909091	2	668
Quebec	II	5472857	5482856	0.0044910179640719	668	3	3	668
TD1	II	5472857	5482856	0.0013140530508502	668	0.87778743796792	4	665.85185185185
TD2	II	5472857	5482856	0.00047073680017619	668	0.31445218251769	1	665.42857142857
TD3	II	5472857	5482856	0.00065562306044845	668	0.43795620437956	1	666
KD	II	5472857	5482856	0.0050635259608509	668	3.3824353418484	12	667.8
AD	II	5472857	5482856	0.0041159017366301	668	2.7494223600689	13	667.40625
Tropical	II	5472857	5482856	0.0028006924006485	668	1.8708625236332	14	666.13173652695
Temperate	II	5472857	5482856	0.00032588862946188	668	0.21769360448054	1	666.75
TH	II	5472857	5482856	0.0010290558057667	668	0.68740927825218	4	665.95789473684
NWD	II	5482857	5492856	0.00081194722343048	475	0.38567493112948	1	475
ID	II	5482857	5492856	0.0036880522474068	475	1.7518248175182	4	475
Hubei	II	5482857	5492856	0.0011483253588517	475	0.54545454545455	1	475
Quebec	II	5482857	5492856	0.0021052631578947	475	1	1	475
TD1	II	5482857	5492856	0.0018479735536167	475	0.87778743796792	4	473.88888888889
TD2	II	5482857	5492856	0.0026480183790964	475	1.2578087300708	4	474.85714285714
TD3	II	5482857	5492856	0.00092201306185171	475	0.43795620437956	1	473.33333333333
KD	II	5482857	5492856	0.0029670485454811	475	1.4093480591035	5	475
AD	II	5482857	5492856	0.0026745376070087	475	1.2704053633292	6	474.5625
Tropical	II	5482857	5492856	0.0016878563673552	475	0.80173177449371	6	473.8003992016
Temperate	II	5482857	5492856	0.00045830232522218	475	0.21769360448054	1	473.25
TH	II	5482857	5492856	0.0010868975777959	475	0.51627634945305	3	473.95789473684
NWD	II	5492857	5502856	0	123	0	0	121.25
ID	II	5492857	5502856	0.0035606195478013	123	0.43795620437956	1	122.66666666667
Hubei	II	5492857	5502856	0	123	0	0	123
Quebec	II	5492857	5502856	0	123	0	0	123
TD1	II	5492857	5502856	0	123	0	0	122.81481481481
TD2	II	5492857	5502856	0	123	0	0	120.85714285714
TD3	II	5492857	5502856	0	123	0	0	121
KD	II	5492857	5502856	0.0022916228603309	123	0.2818696118207	1	121.6
AD	II	5492857	5502856	0.0068778545592718	123	0.84597611079043	4	122.03125
Tropical	II	5492857	5502856	0.0010859699499452	123	0.13357430384326	1	122.58882235529
Temperate	II	5492857	5502856	0.0017698667030938	123	0.21769360448054	1	121.35714285714
TH	II	5492857	5502856	0.0027930717093141	123	0.34354782024563	2	122.77894736842
NWD	II	5502857	5512856	0.0012481389356941	309	0.38567493112948	1	308.5
ID	II	5502857	5512856	0	309	0	0	307.66666666667
Hubei	II	5502857	5512856	0	309	0	0	309
Quebec	II	5502857	5512856	0	309	0	0	309
TD1	II	5502857	5512856	0.00071018401130091	309	0.21944685949198	1	308.37037037037
TD2	II	5502857	5512856	0.0010176446036171	309	0.31445218251769	1	307.42857142857
TD3	II	5502857	5512856	0	309	0	0	304.33333333333
KD	II	5502857	5512856	0.00091219939100551	309	0.2818696118207	1	308.8
AD	II	5502857	5512856	0.00068444669157802	309	0.21149402769761	1	308.375
Tropical	II	5502857	5512856	0.00086478951284329	309	0.26721995946858	2	308.18363273453
Temperate	II	5502857	5512856	0.00070451004686258	309	0.21769360448054	1	307.64285714286
TH	II	5502857	5512856	0.0011128202524484	309	0.34386145800655	2	307.83157894737
NWD	II	5512857	5522856	0.0011293555816383	683	0.77134986225895	2	681.75
ID	II	5512857	5522856	0.00064122431095104	683	0.43795620437956	1	680.33333333333
Hubei	II	5512857	5522856	0	683	0	0	683
Quebec	II	5512857	5522856	0	683	0	0	683
TD1	II	5512857	5522856	0.0012851939062488	683	0.87778743796792	4	682.14814814815
TD2	II	5512857	5522856	0.00046039851027481	683	0.31445218251769	1	680.28571428571
TD3	II	5512857	5522856	0	683	0	0	683
KD	II	5512857	5522856	0.0024761605723634	683	1.6912176709242	6	682.5
AD	II	5512857	5522856	0.0021675815430209	683	1.4804581938833	7	681.4375
Tropical	II	5512857	5522856	0.0025435095931198	683	1.7372170521008	13	681.40518962076
Temperate	II	5512857	5522856	0.00031873148533021	683	0.21769360448054	1	680.17857142857
TH	II	5512857	5522856	0.0017609531604987	683	1.2027310086206	7	682.06315789474
NWD	II	5522857	5532856	0.0022956841138659	840	1.9283746556474	5	839.25
ID	II	5522857	5532856	0.0020855057351408	840	1.7518248175182	4	839.66666666667
Hubei	II	5522857	5532856	0.0038961038961039	840	3.2727272727273	6	840
Quebec	II	5522857	5532856	0.0047675804529201	839	4	4	839
TD1	II	5522857	5532856	0.0020899700903998	840	1.7555748759358	8	838.18518518519
TD2	II	5522857	5532856	0.0018717391816529	840	1.5722609125885	5	835.57142857143
TD3	II	5522857	5532856	0.0041710114702815	840	3.5036496350365	8	840
KD	II	5522857	5532856	0.0050333859253697	840	4.2280441773105	15	839.6
AD	II	5522857	5532856	0.0047837934836364	840	4.0183865262545	19	839.0625
Tropical	II	5522857	5532856	0.0012724337418337	840	1.0688443431403	8	837.93812375249
Temperate	II	5522857	5532856	0.00077747715885906	840	0.65308081344161	3	837.57142857143
TH	II	5522857	5532856	0.0020483040825577	840	1.7205754293485	10	838.05263157895
NWD	II	5532857	5542856	0.0026416091173252	146	0.38567493112948	1	146
ID	II	5532857	5542856	0.005999400059994	146	0.87591240875912	2	146
Hubei	II	5532857	5542856	0	146	0	0	146
Quebec	II	5532857	5542856	0	146	0	0	146
TD1	II	5532857	5542856	0.0015030606814519	146	0.21944685949198	1	145.74074074074
TD2	II	5532857	5542856	0	146	0	0	145.85714285714
TD3	II	5532857	5542856	0	146	0	0	145.33333333333
KD	II	5532857	5542856	0.0096530688979692	146	1.4093480591035	5	146
AD	II	5532857	5542856	0.0072429461540276	146	1.057470138488	5	145.90625
Tropical	II	5532857	5542856	0.0027456555183042	146	0.40086570567241	3	145.76047904192
Temperate	II	5532857	5542856	0	146	0	0	145.89285714286
TH	II	5532857	5542856	0	146	0	0	145.8
NWD	II	5542857	5552856	0.001147842056933	336	0.38567493112948	1	336
ID	II	5542857	5552856	0	336	0	0	335.66666666667
Hubei	II	5542857	5552856	0	336	0	0	335.5
Quebec	II	5542857	5552856	0	336	0	0	336
TD1	II	5542857	5552856	0.0013062313064999	336	0.43889371898396	2	335.18518518519
TD2	II	5542857	5552856	0.00093586959082647	336	0.31445218251769	1	334.71428571429
TD3	II	5542857	5552856	0	335	0	0	334.33333333333
KD	II	5542857	5552856	0.0033555906169131	336	1.1274784472828	4	336
AD	II	5542857	5552856	0.0031472325550239	336	1.057470138488	5	335.375
Tropical	II	5542857	5552856	0.0027830103532288	336	0.93509147868488	7	335.2994011976
Temperate	II	5542857	5552856	0.0012957952647651	336	0.43538720896107	2	334.5
TH	II	5542857	5552856	0.001022463750731	336	0.34354782024563	2	334.90526315789
NWD	II	5552857	5562856	0.0012898827128076	598	0.77134986225895	2	597.75
ID	II	5552857	5562856	0	598	0	0	597.33333333333
Hubei	II	5552857	5562856	0.0036485253876558	598	2.1818181818182	4	598
Quebec	II	5552857	5562856	0	598	0	0	598
TD1	II	5552857	5562856	0.0011009039773845	598	0.65834057847594	3	596.25925925926
TD2	II	5552857	5562856	0.00052583977009648	598	0.31445218251769	1	597
TD3	II	5552857	5562856	0.00073236823474843	598	0.43795620437956	1	595
KD	II	5552857	5562856	0.0032994770614463	598	1.9730872827449	7	597.8
AD	II	5552857	5562856	0.0028293515411051	598	1.6919522215809	8	597.1875
Tropical	II	5552857	5562856	0.00044679646083202	598	0.26718428357755	2	596.66666666667
Temperate	II	5552857	5562856	0.00036403612789387	598	0.21769360448054	1	596.92857142857
TH	II	5552857	5562856	0.000574494682685	598	0.34354782024563	2	596.55789473684
NWD	II	5562857	5572856	0.0012052341597796	320	0.38567493112948	1	307
ID	II	5562857	5572856	0.0038987199202928	337	1.3138686131387	3	314.33333333333
Hubei	II	5562857	5572856	0.0054005400540054	303	1.6363636363636	3	303
Quebec	II	5562857	5572856	0.0066006600660066	303	2	2	303
TD1	II	5562857	5572856	0.0005714761965937	384	0.21944685949198	1	306.14814814815
TD2	II	5562857	5572856	0.00092758755904925	339	0.31445218251769	1	307.42857142857
TD3	II	5562857	5572856	0.002890800028908	303	0.87591240875912	2	303
KD	II	5562857	5572856	0.0036606443093598	308	1.1274784472828	4	303.2
AD	II	5562857	5572856	0.0033700399708287	382	1.2873552688566	6	345.34375
Tropical	II	5562857	5572856	0.0010177769357411	525	0.53433289126407	4	356.75848303393
Temperate	II	5562857	5572856	0.00065570362795342	332	0.21769360448054	1	305.17857142857
TH	II	5562857	5572856	0.00072611735272466	474	0.34417962519149	2	316.31578947368
NWD	II	5572857	5582856	0.001077304276898	358	0.38567493112948	1	356.75
ID	II	5572857	5582856	0.0012233413530155	358	0.43795620437956	1	358
Hubei	II	5572857	5582856	0.0015236160487557	358	0.54545454545455	1	358
Quebec	II	5572857	5582856	0	358	0	0	358
TD1	II	5572857	5582856	0.00061298005444687	358	0.21944685949198	1	357.55555555556
TD2	II	5572857	5582856	0.0008783580517254	358	0.31445218251769	1	357.42857142857
TD3	II	5572857	5582856	0	358	0	0	356.66666666667
KD	II	5572857	5582856	0.00078734528441537	358	0.2818696118207	1	358
