pop	chromosome	window_pos_1	window_pos_2	tajima_d	no_sites	raw_pi	raw_watterson_theta	tajima_d_stdev
TD3	II	9800001	9810000	-6.0478589838246	8944	0	4.8175182481752	0.7965659022573
KD	II	9800001	9810000	-3.4408836734353	8945	6.5824561403509	26.114519457748	5.6764672017804
AD	II	9800001	9810000	-2.5814912013632	8945	4.0178571428571	19.009452384284	5.8073392748773
Tropical	II	9800001	9810000	-1.7277288014111	8945	4.1041778340148	16.433863277607	7.1363546370943
Temperate	II	9800001	9810000	-1.7194798050882	8945	0.84924900396599	2.6158297637893	1.0273925605847
TH	II	9800001	9810000	-1.7154238082809	8945	2.35292157518	7.5659386362564	3.0389091231633
NWD	II	9810001	9820000	-1.8598770142007	8815	7	10.798898071625	2.0425533745617
ID	II	9810001	9820000	-2.8531799500742	9082	4.2666666666667	7.8832116788321	1.2675488666852
Hubei	II	9810001	9820000	-6.6015732501735	9051	2.6666666666667	7.6363636363636	0.75280494230165
Quebec	II	9810001	9820000	NA	9053	0	10	0
TD1	II	9810001	9820000	-0.88915526190891	9083	5.3555498638739	7.4648935919882	2.3723007875877
TD2	II	9810001	9820000	-1.8536214674271	9072	5.0502830502831	9.135800387293	2.204073166395
TD3	II	9810001	9820000	-6.2192566188378	9058	0	7.8832116788321	1.2675488666852
KD	II	9810001	9820000	-3.2000566957333	8975	6.2315789473684	28.18696118207	6.8609353902933
AD	II	9810001	9820000	-2.7311747930161	8990	3.8531746031746	19.896847949703	5.8742755635976
Tropical	II	9810001	9820000	-1.7296936593646	9083	2.8511927658254	13.630438960724	6.2318816609747
Temperate	II	9810001	9820000	-2.1048240221608	9083	0.96402431139273	3.7211030217467	1.3098856157692
TH	II	9810001	9820000	-1.9011658874373	9083	1.7232889058492	8.0847423274371	3.3460801414668
NWD	II	9820001	9830000	-0.26125269538083	9147	11	11.570247933884	2.1827446911239
ID	II	9820001	9830000	-2.7795543958522	9147	5.8666666666667	10.510948905109	1.6708729447329
Hubei	II	9820001	9830000	-8.7825626120267	9147	0.66666666666667	5.4545454545455	0.5451573759716
Quebec	II	9820001	9830000	NA	9076	0	11	0
TD1	II	9820001	9830000	-0.5530026889321	9147	6.1431078478803	7.4704441458795	2.4002347991515
TD2	II	9820001	9830000	-2.1694195942522	9135	3.5164835164835	7.232400197907	1.7128621366141
TD3	II	9820001	9830000	-6.3286223713075	9147	0	12.700729927007	2.0068711927875
KD	II	9820001	9830000	-3.3371070768636	9147	6.0421052631579	31.851266135739	7.7339924306049
AD	II	9820001	9830000	-2.7998053043852	9147	4.218253968254	22.206872908249	6.4249535179535
Tropical	II	9820001	9830000	-1.7692198080835	9147	3.0360298504724	15.500667224517	7.0452734686181
Temperate	II	9820001	9830000	-2.2807951098057	9147	0.87012987012987	3.4830976716886	1.145638988055
TH	II	9820001	9830000	-1.5005838357421	9147	3.1776414312147	9.3072364345058	4.0848067647349
NWD	II	9830001	9840000	-1.1218536237852	8503	9.4285714285714	11.955922865014	2.252835292286
ID	II	9830001	9840000	-2.4726323977336	8505	7.4666666666667	12.262773722628	1.9396765408223
Hubei	II	9830001	9840000	-8.3727270490006	8504	1.3333333333333	7.6363636363636	0.75280494230165
Quebec	II	9830001	9840000	NA	8454	0	17	0
TD1	II	9830001	9840000	-1.0573846339244	8510	7.1073250890984	10.773271682789	3.4669943898128
TD2	II	9830001	9840000	-1.2384005241	8510	6.8598068598069	9.6812549327475	2.2783001282975
TD3	II	9830001	9840000	-6.4050246013175	8448	0.53333333333333	37.441274054413	5.7623417579828
KD	II	9830001	9840000	-3.8313725781378	8510	2.2105263157895	34.984414436464	8.5540853707847
AD	II	9830001	9840000	-2.7537274731227	8352	4.9065288281408	28.358432075653	8.5164212785801
Tropical	II	9830001	9840000	-1.9179274019704	8510	3.1868463265897	17.36934727536	7.3947016629512
Temperate	II	9830001	9840000	-1.9796098539365	8510	1.5064935064935	4.1361784851302	1.3283854762632
TH	II	9830001	9840000	-2.0771084705789	8510	4.8138835867911	19.114243300116	6.884743823388
NWD	II	9840001	9850000	-1.5600859521068	7919	9.5333333333333	13.550903862782	2.5752238355988
ID	II	9840001	9850000	-4.9190979779768	7902	5.3333333333333	19.832116788321	2.9474475848824
Hubei	II	9840001	9850000	-7.4871501495871	7900	2	7.6363636363636	0.75280494230165
Quebec	II	9840001	9850000	NA	7874	0	12	0
TD1	II	9840001	9850000	-1.0455387104046	7962	7.7707896575821	11.191789834091	3.2719976242535
TD2	II	9840001	9850000	-2.5672429725082	7935	3.5164835164835	8.8046611104954	2.0598664211535
TD3	II	9840001	9850000	-6.2511696724931	7934	0.53333333333333	21.897810218978	3.4176766917165
KD	II	9840001	9850000	-3.8203601512697	7948	2.9052631578947	37.171497536244	8.969372787265
AD	II	9840001	9850000	-2.6126980482217	7960	6.4043151808045	31.935647460239	9.7720179707764
Tropical	II	9840001	9850000	-1.6618287705723	7962	3.305822420057	16.050485382966	7.6690590442241
Temperate	II	9840001	9850000	-1.5690048858604	7950	2.2337339891169	5.3088298616656	1.9599020374384
TH	II	9840001	9850000	0.38126111447067	7962	15.035427078635	12.975784408078	5.4021839426668
NWD	II	9850001	9860000	-1.7963590373849	9241	8.4285714285714	12.727272727273	2.3930078615905
ID	II	9850001	9860000	-4.0988316583641	9252	4.8	13.576642335766	2.1412546470058
Hubei	II	9850001	9860000	-9.106072740082	9299	2	10.272727272727	0.90848464632985
Quebec	II	9850001	9860000	NA	9296	0	14	0
TD1	II	9850001	9860000	-0.81312592747163	9299	7.0191531473148	9.4566236333517	2.9976543653159
TD2	II	9850001	9860000	-1.8278095064463	9299	5.978021978022	10.376922023084	2.4066512563525
TD3	II	9850001	9860000	-6.2340935967393	9283	0	8.3211678832117	1.3347839191192
KD	II	9850001	9860000	-3.8556543170175	9299	3.177571379429	27.377130945517	6.2763820551234
AD	II	9850001	9860000	-2.5129045934036	9294	5.6598917943833	22.854040402053	6.8423403947785
Tropical	II	9850001	9860000	-1.9141307125246	9299	3.6122027522314	16.69993163547	6.8374269309836
Temperate	II	9850001	9860000	-2.210508261026	9299	1.2831168831169	4.3538720896107	1.3891625110094
TH	II	9850001	9860000	-0.61140055212246	9299	7.5010749311345	9.7989948208992	3.7584524282608
NWD	II	9860001	9870000	-1.9131016833103	8928	7.1428571428571	11.184573002755	2.1126508304065
ID	II	9860001	9870000	-5.0087706747102	8880	5.8666666666667	26.384870603849	4.0964550524903
Hubei	II	9860001	9870000	-10.005451076992	8921	0	5.4545454545455	0.5451573759716
Quebec	II	9860001	9870000	NA	8893	0	6	0
TD1	II	9860001	9870000	-0.83256748172784	8928	6.2553761850968	8.5702150016227	2.780361793283
TD2	II	9860001	9870000	-2.2120216540671	8928	3.6043956043956	7.5468523804247	1.7822867008469
TD3	II	9860001	9870000	-6.012101272842	8530	0.53333333333333	11.386861313869	1.8052802985145
KD	II	9860001	9870000	-3.2816297826046	8891	4.388995215311	26.397498774151	6.7065772243728
AD	II	9860001	9870000	-2.2189164481381	8904	6.968253968254	22.717751548562	7.0978326351693
Tropical	II	9860001	9870000	-1.7520527061194	8928	3.4505484903083	17.833777305434	8.2093585226572
Temperate	II	9860001	9870000	-2.1016513181372	8928	1.2545454545455	3.9184848806497	1.2675458593509
TH	II	9860001	9870000	-0.15158964564233	8928	10.03489802934	10.663424067316	4.1462333084365
NWD	II	9870001	9880000	-0.39579186615318	8466	14.285714285714	15.426997245179	2.8835432384128
ID	II	9870001	9880000	-4.7234898815686	8465	5.4666666666667	20.691439946914	3.2232043810776
Hubei	II	9870001	9880000	-6.8536588262017	8464	2.6666666666667	8.1818181818182	0.80470178849098
Quebec	II	9870001	9880000	NA	8443	0	10	0
TD1	II	9870001	9880000	-0.11959804785442	8466	8.2431296659932	8.5602777048177	2.6517827382145
TD2	II	9870001	9880000	-2.2319372035748	8466	2.9403929403929	6.6201829271514	1.6486978132112
TD3	II	9870001	9880000	-6.3405080543556	8374	0	13.576642335766	2.1412546470058
KD	II	9870001	9880000	-3.6128855622918	8438	4.7789473684211	34.299606128117	8.1709365687659
AD	II	9870001	9880000	-0.98154423224925	8466	26.629031625581	37.798565635253	11.379552385609
Tropical	II	9870001	9880000	-1.9839404537333	8466	2.0786773119474	14.697863079914	6.3606676018026
Temperate	II	9870001	9880000	-2.2471415842725	8466	1.0701298701299	3.9184848806497	1.2675458593509
TH	II	9870001	9880000	0.11771981872266	8466	10.76741129732	10.311480105618	3.8730198249538
NWD	II	9880001	9890000	-0.99867592537288	7735	10.819047619048	13.325008545977	2.5092834054191
ID	II	9880001	9890000	-5.5108235144142	7748	3.2	22.443264764433	3.491903653619
Hubei	II	9880001	9890000	-8.3727270490006	7760	1.3333333333333	7.6363636363636	0.75280494230165
Quebec	II	9880001	9890000	NA	7714	0	14	0
TD1	II	9880001	9890000	-0.52816208815159	7792	9.2255323087732	11.029067726239	3.4147385015415
TD2	II	9880001	9890000	-1.1790104567117	7748	5.9838827838828	8.2992607673219	1.9638315930606
TD3	II	9880001	9890000	-6.2343453922284	7763	0.53333333333333	20.583941605839	3.2161529416546
KD	II	9880001	9890000	-3.6218457179009	7772	3.7684210526316	36.166160061252	8.9450908547801
AD	II	9880001	9890000	-2.7083112672811	7784	4.9013438107821	28.210586416661	8.6065596992031
Tropical	II	9880001	9890000	-1.8904874522063	7793	1.9807329105647	16.2378589171	7.5415078740126
Temperate	II	9880001	9890000	-1.8866282373952	7776	1.5112262359531	5.0489914212107	1.8751787528326
TH	II	9880001	9890000	-0.3294104276809	7789	12.066636581659	13.778376046596	5.1963730383039
NWD	II	9890001	9900000	-2.0243299071823	8286	5.7142857142857	8.7134986225895	1.4815830649257
ID	II	9890001	9900000	-4.6422650841506	7880	4.2666666666667	15.766423357664	2.4771865635721
Hubei	II	9890001	9900000	-10.172132026609	7970	1.3333333333333	19.545454545455	1.7903937114147
Quebec	II	9890001	9900000	NA	7899	0	39	0
TD1	II	9890001	9900000	-1.1607723476498	8304	7.8550536299745	12.79014957347	4.2515622925436
TD2	II	9890001	9900000	-1.2383443958811	8022	6.199000999001	8.9004359869176	2.1814892504072
TD3	II	9890001	9900000	-6.0914328992454	7432	0.53333333333333	13.576642335766	2.1412546470058
KD	II	9890001	9900000	-3.7464674602674	8206	2.153511229053	30.061913289635	7.4492578292912
AD	II	9890001	9900000	-2.4911588798572	8296	6.4145146600858	26.475231901985	8.0527650821888
Tropical	II	9890001	9900000	-1.5913058846075	8304	3.3073451866992	20.611458792858	10.874159250927
Temperate	II	9890001	9900000	-2.8160706410618	8266	0.96363636363636	8.0668548916678	2.5223864857855
TH	II	9890001	9900000	-1.4399042544335	8304	4.0778406559346	10.687338899082	4.590234540107
NWD	II	9900001	9910000	-0.74184586618114	8301	11.285714285714	13.112947658402	2.4630903210314
ID	II	9900001	9910000	-2.6172039806086	8301	6.4	10.948905109489	1.7380781716644
Hubei	II	9900001	9910000	-7.9915445819763	8301	2.6666666666667	12	1.1679010531185
Quebec	II	9900001	9910000	NA	8264	0	16	0
TD1	II	9900001	9910000	-1.377916325553	8301	5.6447181252762	10.111313856004	3.2415580306995
TD2	II	9900001	9910000	-0.96095394672287	8301	6.3296703296703	8.1757567454601	1.9210976988912
TD3	II	9900001	9910000	-7.0081808380792	8298	0	8.8832116788321	1.2675488666852
KD	II	9900001	9910000	-3.4683847284626	8296	4.4917293233083	32.570889216024	8.0957454524262
AD	II	9900001	9910000	-2.3538887862405	8301	7.5721237112379	28.017114967977	8.685623286983
Tropical	II	9900001	9910000	-1.5056965399847	8301	3.6147489915997	18.467337653069	9.8642643235539
Temperate	II	9900001	9910000	-2.2023567594256	8301	1.7168322941908	6.5672876204735	2.2023930979955
TH	II	9900001	9910000	-1.9880754324819	8301	2.0744581057008	9.1131490844978	3.5404546848657
NWD	II	9910001	9920000	-1.1016634230864	7461	8.8571428571429	11.184573002755	2.1126508304065
ID	II	9910001	9920000	-3.6946991172651	7463	3.2	7.8832116788321	1.2675488666852
Hubei	II	9910001	9920000	-8.7391613842545	7442	1.3333333333333	9.2727272727273	0.90848464632985
Quebec	II	9910001	9920000	NA	7402	0	16	0
TD1	II	9910001	9920000	-1.2560197659392	7603	4.9150698395791	8.3483382415469	2.7334509337125
TD2	II	9910001	9920000	-0.7348778850834	7459	5.9353979353979	7.2490872921868	1.7876294598793
TD3	II	9910001	9920000	-6.2597773601958	6913	0	9.1970802919708	1.4692344092703
KD	II	9910001	9920000	-3.4776227815485	7461	4.8631578947368	27.87615245292	6.6174499086805
AD	II	9910001	9920000	-1.870858460442	7431	11.323274764451	26.291369402787	8.0006558244924
Tropical	II	9910001	9920000	-1.6632555354198	7970	3.2212266240271	16.581938793193	8.0328680017251
Temperate	II	9910001	9920000	-2.3468568572263	7465	1.0726764500349	5.0087061580638	1.6771494588216
TH	II	9910001	9920000	-1.1858597291528	7645	4.6990349672902	9.0390120747761	3.6597727376968
NWD	II	9920001	9930000	-2.1807623037052	3341	4.2380952380952	6.5592286501377	1.0643679084597
ID	II	9920001	9930000	-5.3850173402009	3518	2.1333333333333	9.3211678832117	1.3347839191192
Hubei	II	9920001	9930000	-12.451228006924	2986	0.66666666666667	7.4545454545455	0.5451573759716
Quebec	II	9920001	9930000	NA	3076	0	13	0
TD1	II	9920001	9930000	-1.2568954181352	4057	3.4137796540791	6.6690597089312	2.5899370845682
TD2	II	9920001	9930000	-0.56392946762168	2822	5.8901098901099	6.6601392853185	1.3654711083926
TD3	II	9920001	9930000	-8.1524758562984	2746	0	3.1897810218978	0.39126531352233
KD	II	9920001	9930000	-3.7513244996887	3183	0.50526315789474	10.443473529876	2.6492537163357
AD	II	9920001	9930000	-1.9974544592387	3436	3.4600821585674	10.965115695895	3.7572989474756
Tropical	II	9920001	9930000	-0.98149498783797	5050	1.8015029388892	7.3580010102497	5.6612597519222
Temperate	II	9920001	9930000	-2.7262047160234	3617	0.33506493506494	3.7880233706195	1.2665807579525
TH	II	9920001	9930000	-1.0735673410687	4352	1.6039815791271	3.9918991630599	2.2242829979865
NWD	II	9930001	9940000	-0.42431990846688	7058	11	11.955922865014	2.252835292286
ID	II	9930001	9940000	-5.445768982704	7157	1.7333333333333	11.163901791639	1.7317239288441
Hubei	II	9930001	9940000	-9.7040184209713	6821	0.66666666666667	12	1.1679010531185
Quebec	II	9930001	9940000	NA	6884	0	16	0
TD1	II	9930001	9940000	-1.1220648416813	7271	6.0148173444511	9.220468467924	2.8569214580057
TD2	II	9930001	9940000	-1.6315417778276	6061	2.8964368964369	5.1358318574546	1.3725636642902
TD3	II	9930001	9940000	-6.2812355136648	6817	0	10.07299270073	1.6036642279717
KD	II	9930001	9940000	-3.3845807577553	7029	4.0421052631579	23.551264373677	5.7641287080583
AD	II	9930001	9940000	-0.62055491050494	7179	19.796195645168	24.378389773659	7.3840268619627
Tropical	II	9930001	9940000	-1.514133518111	7650	4.1785973372877	14.982232312157	7.1351930629924
Temperate	II	9930001	9940000	-2.3432277055738	7337	1.6285714285714	5.8777273209745	1.8133772839471
TH	II	9930001	9940000	-1.3553263798145	7311	4.2186464516018	8.9850750034874	3.5168123507919
NWD	II	9940001	9950000	-1.0061850792808	9081	8.4285714285714	10.413223140496	1.9724519402961
ID	II	9940001	9950000	-3.1468850769366	9085	4.8	9.6350364963504	1.5364515634162
Hubei	II	9940001	9950000	-9.6250741837823	9085	0.66666666666667	10.909090909091	1.0641397714817
Quebec	II	9940001	9950000	NA	9035	0	19	0
TD1	II	9940001	9950000	-1.3172633156452	9085	5.2047519217331	8.5584275201872	2.5459416948931
TD2	II	9940001	9950000	-1.3259008443467	9085	4.6560106560107	6.951322203949	1.7311336347095
TD3	II	9940001	9950000	-6.1139553515992	9085	0	5.6934306569343	0.93121888033499
KD	II	9940001	9950000	-3.3524846903325	9085	4.5052631578947	24.804525840222	6.0549904197516
AD	II	9940001	9950000	-1.0305723650413	9085	19.079687465423	27.515704725325	8.1857592402686
Tropical	II	9940001	9950000	-1.6624512013837	9085	4.0579197272615	16.04089064922	7.2080136319098
Temperate	II	9940001	9950000	-2.6643319955875	9071	0.82077922077922	5.0069529030523	1.5711907109197
TH	II	9940001	9950000	-1.8303782372154	9085	1.8096879899462	7.222072531296	2.9569760125556
NWD	II	9950001	9960000	-1.1123332799508	9182	10.028571428571	12.655285435644	2.3614451301758
ID	II	9950001	9960000	-3.0225522654114	9190	6.4	12.262773722628	1.9396765408223
Hubei	II	9950001	9960000	-8.7216178869874	9138	2	13.090909090909	1.2716573042551
Quebec	II	9950001	9960000	NA	9147	0	22	0
TD1	II	9950001	9960000	-1.5105738774312	9190	5.9930118798043	10.752896115107	3.1510436572602
TD2	II	9950001	9960000	-1.9245886405236	9158	4.6593406593407	8.4902089279777	1.9904867918138
TD3	II	9950001	9960000	-5.9238464652801	9146	0.53333333333333	9.6350364963504	1.5364515634162
KD	II	9950001	9960000	-3.5382455319301	9177	3.8105263157895	31.378597382706	7.791452237595
AD	II	9950001	9960000	-1.8004471944703	9190	14.10266335728	31.732419241761	9.7918761175705
Tropical	II	9950001	9960000	-1.7377591467529	9190	4.8828220395308	18.973291715374	8.1084134715517
Temperate	II	9950001	9960000	-2.4909833561642	9190	1.7636363636364	7.1838889478577	2.175948936314
TH	II	9950001	9960000	-1.814342161878	9190	2.3018850387714	8.2546022304927	3.2809231449264
NWD	II	9960001	9970000	-1.905981349643	7264	9.3904761904762	14.165228931652	2.505141376158
ID	II	9960001	9970000	-5.2296061181942	7262	1.6	9.6350364963504	1.5364515634162
Hubei	II	9960001	9970000	-9.5795553780729	7261	0.66666666666667	10.363636363636	1.012256760806
Quebec	II	9960001	9970000	NA	7240	0	15	0
TD1	II	9960001	9970000	-1.5606352723538	7264	4.4932031835472	8.7834249335705	2.7490226743066
TD2	II	9960001	9970000	-2.4258489229513	7263	2.8977688977689	7.2657743864667	1.8006090352006
TD3	II	9960001	9970000	-5.7137345435171	7125	0.53333333333333	7.007299270073	1.1330533274573
KD	II	9960001	9970000	-3.5120509153419	7491	4.0631578947368	27.595721509995	6.7005189225645
AD	II	9960001	9970000	-1.6304541571201	7486	13.334998298958	26.22030808206	7.9028960899222
Tropical	II	9960001	9970000	-1.4769716631273	7414	4.4967972343192	15.536570444167	7.4746005529122
Temperate	II	9960001	9970000	-2.3828953996422	7266	1.4831168831169	5.6600337164939	1.7528746054083
TH	II	9960001	9970000	-1.3532357152584	7264	3.1375078158001	7.4016921516701	3.1511024190311
NWD	II	9970001	9980000	-1.0898407609781	8643	10.428571428571	13.112947658402	2.4630903210314
ID	II	9970001	9980000	-4.2858053330918	8618	3.2	10.07299270073	1.6036642279717
Hubei	II	9970001	9980000	-8.6317817434154	8641	1.3333333333333	8.7272727272727	0.85659480437856
Quebec	II	9970001	9980000	NA	8608	0	16	0
TD1	II	9970001	9980000	-1.3242996770998	8649	6.8177274741537	11.640041133927	3.6414066567876
TD2	II	9970001	9980000	-2.2139233695417	8649	3.5596847596848	7.8335754175027	1.9304600676864
TD3	II	9970001	9980000	-5.7984970352423	8642	0.53333333333333	7.8832116788321	1.2675488666852
KD	II	9970001	9980000	-3.5204829540734	8601	4.0081183350533	29.887044734648	7.3509591545249
AD	II	9970001	9980000	-2.2355228347585	8623	8.6558247924588	26.447121408409	7.9584499604863
Tropical	II	9970001	9980000	-1.6900535711512	8649	4.8281729267932	18.039898184161	7.8173411085237
Temperate	II	9970001	9980000	-2.2766260294894	8649	1.1735286376796	5.2316595275786	1.782519762725
TH	II	9970001	9980000	-1.2751164910394	8649	3.169028362437	8.8669840633033	4.4685765895959
NWD	II	9980001	9990000	-2.8024793827017	8525	6.5714285714286	12.330518187851	2.054998032089
ID	II	9980001	9990000	-4.6947904110113	8525	2.6666666666667	9.8500331785003	1.5300718206686
Hubei	II	9980001	9990000	-7.4466107156837	8398	4.6666666666667	11.818181818182	0.96037182881776
Quebec	II	9980001	9990000	NA	8310	0	11	0
TD1	II	9980001	9990000	-0.72087906584943	8525	4.8081797653336	6.8004557814001	2.7636757820384
TD2	II	9980001	9990000	-2.5913727576272	8472	2.7645687645688	7.999552420117	2.0201584816928
TD3	II	9980001	9990000	-6.8806948138387	8269	0	12.932315859323	1.879507260417
KD	II	9980001	9990000	-3.069685907463	8076	3.4526315789474	17.344474529004	4.5254932813431
AD	II	9980001	9990000	-2.0751689165186	8108	5.2308802308802	17.342656423424	5.8365254491491
Tropical	II	9980001	9990000	-1.2131615013984	8525	4.5053951784053	16.096859264249	9.5547576085149
Temperate	II	9980001	9990000	-1.7260053154131	8525	1.3788813562398	3.9480176644166	1.488486903971
TH	II	9980001	9990000	-1.1877228243971	8525	2.5462741985346	6.6523392714075	3.4570903147856
NWD	II	9990001	10000000	-1.5928899699841	8966	10.285714285714	14.65564738292	2.7433992174924
ID	II	9990001	10000000	-4.7723254846333	8966	1.6	7.007299270073	1.1330533274573
Hubei	II	9990001	10000000	-7.4466107156837	8966	2.6666666666667	9.8181818181818	0.96037182881776
Quebec	II	9990001	10000000	NA	8965	0	10	0
TD1	II	9990001	10000000	-0.87090472938494	8966	5.6743535988819	7.6806400822193	2.3036807766038
TD2	II	9990001	10000000	-1.6524661745656	8966	7.1022311022311	11.701479130274	2.7832630397121
TD3	II	9990001	10000000	-6.2906931004199	8966	0	10.510948905109	1.6708729447329
KD	II	9990001	10000000	-3.6078502350402	8963	4.6315789473684	30.596309241174	7.1967317383715
AD	II	9990001	10000000	-2.6309939198149	8966	4.829195908047	25.557653273041	7.8785652862521
Tropical	II	9990001	10000000	-1.7348734730548	8966	4.523661831132	19.519739210708	8.6439026317987
Temperate	II	9990001	10000000	-1.6703770328895	8966	2.1700382077741	5.0104594130752	1.7004671097444
TH	II	9990001	10000000	-1.5623718060815	8966	3.8329705885923	9.6266026941026	3.708228785849
NWD	II	10000001	10010000	-2.0819934387876	8377	10.142857142857	16.584022038567	3.0937488926292
ID	II	10000001	10010000	-5.3234173626323	7948	4.2666666666667	24.963503649635	3.8878854639972
Hubei	II	10000001	10010000	-8.0310518733903	8377	1.3333333333333	6.5454545454545	0.64899608348825
Quebec	II	10000001	10010000	NA	8376	0	13	0
TD1	II	10000001	10010000	-1.687472930802	8377	3.675694306105	7.9056374956026	2.5066732107444
TD2	II	10000001	10010000	-2.7202574471432	8377	3.956043956044	10.691374205602	2.475990004781
TD3	II	10000001	10010000	-5.7137345435171	8377	0.53333333333333	7.007299270073	1.1330533274573
KD	II	10000001	10010000	-3.5568425360944	8347	3.4315789473684	27.067795701561	6.6452806145718
AD	II	10000001	10010000	-2.4422652842769	8355	5.3180588082227	24.289055103152	7.7677869054861
Tropical	II	10000001	10010000	-1.8125498087734	8377	4.6376961939948	18.839053634971	7.8350163798183
Temperate	II	10000001	10010000	-2.1646150117525	8377	1.5194805194805	4.7892592985718	1.5105590422955
TH	II	10000001	10010000	-1.94690052693	8377	1.4453552050079	7.0484122651837	2.8779369991805
NWD	II	10010001	10020000	-2.141752749849	7468	8.9428571428571	14.569825662062	2.6272726950398
ID	II	10010001	10020000	-4.0817722850292	7737	3.2	9.1970802919708	1.4692344092703
Hubei	II	10010001	10020000	-16.687456518593	7206	0	7.3636363636364	0.44126774834931
Quebec	II	10010001	10020000	NA	6949	0	11	0
TD1	II	10010001	10020000	-0.80330217273328	7917	5.7702942621621	8.3883344999593	3.2590976679288
TD2	II	10010001	10020000	-1.4261993365598	7143	5.6741924741925	8.8062197299028	2.1960655677103
TD3	II	10010001	10020000	-5.8510670298807	7151	0.53333333333333	7.9907100199071	1.274532772995
KD	II	10010001	10020000	-4.1021840084543	6582	1.4526315789474	23.448688143334	5.3620355691148
AD	II	10010001	10020000	-2.6122044086908	6942	3.5905816405816	20.719810481997	6.5573845539907
Tropical	II	10010001	10020000	-1.2184962041124	8117	4.1909027609926	13.12901926075	7.3353667164425
Temperate	II	10010001	10020000	-2.5626507735621	7905	2.1284313290782	7.9752748271091	2.2815607800916
TH	II	10010001	10020000	-1.1958505359203	7957	2.9823535826099	6.9213433650468	3.2938813539982
NWD	II	10020001	10030000	-2.8319205454149	7562	6.2857142857143	13.272727272727	2.4672348234931
ID	II	10020001	10030000	-5.1707748226125	7540	1.6	9.1970802919708	1.4692344092703
Hubei	II	10020001	10030000	-8.2145066416013	7709	1.3333333333333	7.0909090909091	0.70090341499236
Quebec	II	10020001	10030000	NA	7691	0	10	0
TD1	II	10020001	10030000	-1.0415685844012	8155	8.0594965391414	11.783555268724	3.5754330395091
TD2	II	10020001	10030000	-3.3472913215339	7397	4.0478632478632	12.101503420428	2.4060171042638
TD3	II	10020001	10030000	-5.5412292776374	7586	0.53333333333333	5.6934306569343	0.93121888033499
KD	II	10020001	10030000	-3.6392675993962	7401	2.0210526315789	20.64809781347	5.118349962773
AD	II	10020001	10030000	-2.2899070147001	7399	6.0555555555556	18.188486381994	5.2984382110501
Tropical	II	10020001	10030000	-1.4576432135754	8867	3.9925274409644	16.336846829968	8.4686837451284
Temperate	II	10020001	10030000	-2.918373829133	7866	1.3402597402597	5.5715656940913	1.4498848336673
TH	II	10020001	10030000	-0.7236417661329	8421	4.5633432410137	6.7274261898937	2.9905445624632
NWD	II	10030001	10040000	-2.413369622143	7786	7.4857142857143	13.710683477107	2.5793683380605
ID	II	10030001	10040000	-3.3557705933071	7761	4.2666666666667	9.1970802919708	1.4692344092703
Hubei	II	10030001	10040000	-6.9451776491029	7757	3.3333333333333	10.363636363636	1.012256760806
Quebec	II	10030001	10040000	NA	7718	0	16	0
TD1	II	10030001	10040000	-1.2648758989951	7789	5.8754209530934	9.8881666272516	3.172442195591
TD2	II	10030001	10040000	-2.1259520756532	7778	5.010989010989	10.432642697225	2.5502238495053
TD3	II	10030001	10040000	-5.4867267638475	7756	1.0666666666667	8.7591240875912	1.4020121197962
KD	II	10030001	10040000	-3.325516182803	7782	4.2543859649123	25.687362405628	6.4450074101428
AD	II	10030001	10040000	-2.2274293812222	7789	6.7753883414463	22.459611649584	7.0414009262695
Tropical	II	10030001	10040000	-1.7154552585993	7789	4.4584845891105	18.314685177057	8.0772730844995
Temperate	II	10030001	10040000	-2.0012321244428	7789	2.4236144009729	6.806714700643	2.1902008498342
TH	II	10030001	10040000	-1.3965894337211	7789	4.0369043230319	9.2894543137745	3.7609836247634
NWD	II	10040001	10050000	-3.1604999479963	8815	6	13.341597796143	2.3229229289492
ID	II	10040001	10050000	-4.3365859273896	8815	2.8	8.2057067020571	1.2465351298391
Hubei	II	10040001	10050000	-7.2633532409948	8746	2	7.0909090909091	0.70090341499236
Quebec	II	10040001	10050000	NA	7946	0	7	0
TD1	II	10040001	10050000	-1.4315322584357	8815	4.6714185883997	8.2535727040903	2.5023216169818
TD2	II	10040001	10050000	-2.0611233875574	8703	7.1661671661672	13.852583125058	3.2440638921744
TD3	II	10040001	10050000	-4.7723254846333	8712	1.6	7.007299270073	1.1330533274573
KD	II	10040001	10050000	-3.50137191552	8808	3.6280701754386	26.430721641701	6.5124905369775
AD	II	10040001	10050000	-2.361728014776	8815	4.7519014724652	21.829181000122	7.2308409015832
Tropical	II	10040001	10050000	-1.6960589548576	8815	3.2824212189803	16.440555983232	7.7580644980328
Temperate	II	10040001	10050000	-1.6907677589445	8815	1.8585248662492	6.0421130740873	2.4743718856159
TH	II	10040001	10050000	-1.0189018264224	8815	5.3127301966475	8.82441034724	3.4465343564284
NWD	II	10050001	10060000	-3.1409821989161	9447	4.7142857142857	11.570247933884	2.1827446911239
ID	II	10050001	10060000	-3.8411254240225	9446	3.7333333333333	9.6350364963504	1.5364515634162
Hubei	II	10050001	10060000	-8.9985900653113	9447	1.3333333333333	10.909090909091	1.0641397714817
Quebec	II	10050001	10060000	NA	9441	0	13	0
TD1	II	10050001	10060000	-1.3053476406599	9447	6.1683852383075	10.321403134645	3.1815416575448
