pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Quebec	II	8040001	8050000	0	9121	0	9121	2
TD1	II	8040001	8050000	0.00041694945663968	9123	5424	13008771	46242
TD2	II	8040001	8050000	0.00065393685849221	9123	536	819651	10542
TD3	II	8040001	8050000	0.00030463656857369	9123	40	131304	5541
KD	II	8040001	8050000	0.00047561711898393	9123	824	1732486	884
AD	II	8040001	8050000	0.00087267962451479	9123	16032	18371003	20965
Tropical	II	8040001	8050000	0.00026383915826695	9123	1201052	4552212825	22980798
Temperate	II	8040001	8050000	7.8092517320877e-05	9123	1092	13983414	66006
TH	II	8040001	8050000	0.0001931284211018	9123	31488	163041772	761693
NWD	II	8050001	8060000	0.0012823307643974	8435	300	233949	2903
ID	II	8050001	8060000	0.00057450628366248	8459	72	125325	1560
Hubei	II	8050001	8060000	0.00047536989720126	8432	24	50487	267
Quebec	II	8050001	8060000	0	8383	0	8383	76
TD1	II	8050001	8060000	0.00058660101623627	8459	7040	12001343	103486
TD2	II	8050001	8060000	0.0010217699557928	8459	784	767296	2473
TD3	II	8050001	8060000	6.4298344317634e-05	8406	8	124420	2465
KD	II	8050001	8060000	0.00034908459030721	8331	540	1546903	60307
AD	II	8050001	8060000	0.0015589310992016	8355	24116	15469574	1583770
Tropical	II	8050001	8060000	0.00068005770796909	8459	2870052	4220306551	21890408
Temperate	II	8050001	8060000	0.00019142258550318	8459	2480	12955629	71231
TH	II	8050001	8060000	0.0002557913209149	8459	38616	150966811	914534
NWD	II	8060001	8070000	0.0011021767991784	8652	264	239526	2954
ID	II	8060001	8070000	0.00014565051159742	7491	16	109852	20048
Hubei	II	8060001	8070000	7.7352980990505e-05	8641	4	51711	249
Quebec	II	8060001	8070000	0	8514	0	8514	146
TD1	II	8060001	8070000	0.00047758584137116	8660	5812	12169540	222920
TD2	II	8060001	8070000	0.00064285386299049	8660	504	784004	4056
TD3	II	8060001	8070000	6.2617407639324e-05	8643	8	127760	2140
KD	II	8060001	8070000	0.00014394614950149	8660	236	1639502	5898
AD	II	8060001	8070000	0.0038617749158014	8660	66908	17325712	132848
Tropical	II	8060001	8070000	0.00041291630375805	8660	1779000	4308379165	34619495
Temperate	II	8060001	8070000	0.00010832345931119	8660	1428	13182740	153660
TH	II	8060001	8070000	0.00055466206592228	8660	85064	153361849	2128451
NWD	II	8070001	8080000	0.0012114930305498	5917	180	148577	33927
ID	II	8070001	8080000	0.0016913319238901	4845	108	63855	33915
Hubei	II	8070001	8080000	0.00024657112035753	5505	8	32445	6663
Quebec	II	8070001	8080000	0	5569	0	5569	949
TD1	II	8070001	8080000	0.00052918114740969	5936	3928	7422789	1904469
TD2	II	8070001	8080000	0.0011821594531884	5651	564	477093	116045
TD3	II	8070001	8080000	0	4661	0	65582	32188
KD	II	8070001	8080000	0.00085715711513792	5889	876	1021983	216437
AD	II	8070001	8080000	0.0010240066603023	6006	11060	10800711	2339577
Tropical	II	8070001	8080000	0.00054463484144956	6518	1430016	2625641790	643141728
Temperate	II	8070001	8080000	9.2335579282772e-05	5845	732	7927605	2110115
TH	II	8070001	8080000	0.00018221503761234	6035	17452	95776947	21253743
NWD	II	8080001	8090000	0.00089430995292452	6008	144	161018	27478
ID	II	8080001	8090000	0	5058	0	71960	29020
Hubei	II	8080001	8090000	0.00034650034650035	5842	12	34632	5760
Quebec	II	8080001	8090000	0	5900	0	5900	832
TD1	II	8080001	8090000	0.00056573030078116	6174	4632	8187647	1445845
TD2	II	8080001	8090000	0.00086723323300252	5859	444	511973	100639
TD3	II	8080001	8090000	0	5770	0	83372	17608
KD	II	8080001	8090000	0.00029512672003542	5919	328	1111387	167693
AD	II	8080001	8090000	0.00070972710722527	5978	7880	11102859	2468853
Tropical	II	8080001	8090000	0.0003470688764963	6732	1019768	2938229467	437875265
Temperate	II	8080001	8090000	0.0001920934037146	5978	1692	8808215	1559065
TH	II	8080001	8090000	0.00019430636609943	6293	20052	103197854	17675206
NWD	II	8090001	8100000	0.00054388321739556	6841	100	183863	33165
ID	II	8090001	8100000	0.00022621448903802	7196	24	106094	10171
Hubei	II	8090001	8100000	9.8970704671417e-05	6786	4	40416	6090
Quebec	II	8090001	8100000	0	6756	0	6756	995
TD1	II	8090001	8100000	0.00088424416797797	7751	9708	10978868	112813
TD2	II	8090001	8100000	0.0009357504938277	7736	640	683943	21398
TD3	II	8090001	8100000	0.00014753478593625	7362	16	108449	7816
KD	II	8090001	8100000	0.0002849365810624	7748	416	1459974	12716
AD	II	8090001	8100000	0.00096912549698656	7439	14236	14689532	936484
Tropical	II	8090001	8100000	0.00040381086517782	7751	1563892	3872832890	14301361
Temperate	II	8090001	8100000	0.00028062526204656	6854	2868	10220035	1716505
TH	II	8090001	8100000	0.00028503190827463	7751	39292	137851233	1317972
NWD	II	8100001	8110000	0.00091128919442835	9041	228	250195	4241
ID	II	8100001	8110000	0.00053356256762164	9031	72	134942	1363
Hubei	II	8100001	8110000	0.00037591865120388	8988	20	53203	1319
Quebec	II	8100001	8110000	0	8958	0	8958	129
TD1	II	8100001	8110000	0.00047649031911322	9087	6128	12860702	142795
TD2	II	8100001	8110000	0.0006571679738506	9087	536	815621	11296
TD3	II	8100001	8110000	6.0912932576998e-05	9063	8	131335	4970
KD	II	8100001	8110000	0.00013121207151058	9084	216	1646190	80340
AD	II	8100001	8110000	0.00056429514305494	9060	10140	17969320	350072
Tropical	II	8100001	8110000	0.00023146774253611	9087	1051596	4543164367	13975220
Temperate	II	8100001	8110000	0.00020768272514837	9085	2840	13674705	319275
TH	II	8100001	8110000	0.00020333242908011	9087	33060	162590887	566198
NWD	II	8110001	8120000	0.00079925735670606	8657	192	240223	4273
ID	II	8110001	8120000	0.00036966868444157	8666	48	129846	1134
Hubei	II	8110001	8120000	0.00023156188491374	8657	12	51822	570
Quebec	II	8110001	8120000	0	8656	0	8656	76
TD1	II	8110001	8120000	0.00053593272586191	8732	6616	12344833	150659
TD2	II	8110001	8120000	0.0008657855231547	8732	684	790034	4578
TD3	II	8110001	8120000	6.224373088923e-05	8657	8	128527	2453
KD	II	8110001	8120000	0.00033649854838947	8623	548	1628536	30544
AD	II	8110001	8120000	0.0009320515089831	8657	16176	17355264	248448
Tropical	II	8110001	8120000	0.00031670559432156	8732	1381800	4363042601	16064131
Temperate	II	8110001	8120000	5.5142426786564e-05	8661	732	13274715	172565
TH	II	8110001	8120000	0.00037465669613518	8732	58552	156281739	501321
NWD	II	8120001	8130000	0.001261495573085	9209	324	256838	1014
ID	II	8120001	8130000	0.00034853831743127	9203	48	137718	417
Hubei	II	8120001	8130000	0.0002895717957071	9209	16	55254	0
Quebec	II	8120001	8130000	0	9208	0	9208	1
TD1	II	8120001	8130000	0.00068056672176415	9209	8940	13136111	41968
TD2	II	8120001	8130000	0.00068755940782663	8634	536	779569	58450
TD3	II	8120001	8130000	0	9208	0	136665	1470
KD	II	8120001	8130000	0.00013492229104911	9209	236	1749155	555
AD	II	8120001	8130000	0.00050454530471013	9209	9352	18535501	29843
Tropical	II	8120001	8130000	0.00058177350458941	9209	2678436	4603915405	14407304
Temperate	II	8120001	8130000	8.1725337823985e-05	9209	1156	14144940	36920
TH	II	8120001	8130000	0.00023686846944868	9209	36468	153958862	11388733
NWD	II	8130001	8140000	0.00076310160210746	8859	188	246363	2025
ID	II	8130001	8140000	0.00051048488087357	8549	64	125371	7694
Hubei	II	8130001	8140000	0.00015122015764701	8863	8	52903	323
Quebec	II	8130001	8140000	0	8865	0	8865	6
TD1	II	8130001	8140000	0.00083633613594911	8871	10528	12588240	106161
TD2	II	8130001	8140000	0.00047791293844245	8556	364	761645	45616
TD3	II	8130001	8140000	0.00025350148932125	8552	32	126232	6833
KD	II	8130001	8140000	0.00012014407677687	8869	200	1664668	20822
AD	II	8130001	8140000	0.00095828281508126	8871	16952	17689976	193960
Tropical	II	8130001	8140000	0.0004793418591554	8871	2117176	4416839380	31975991
Temperate	II	8130001	8140000	9.687989261661e-05	8585	1264	13047083	614257
TH	II	8130001	8140000	0.00019985337634605	8871	30360	151911369	7367436
NWD	II	8140001	8150000	0.0009199103087449	8714	224	243502	490
ID	II	8140001	8150000	0.00042900700200714	8714	56	130534	176
Hubei	II	8140001	8150000	0.00023004370830458	8714	12	52164	120
Quebec	II	8140001	8150000	0	8712	0	8712	2
TD1	II	8140001	8150000	0.0011808988642863	8714	14672	12424434	45300
TD2	II	8140001	8150000	0.0018020526189241	8714	1424	790210	2764
TD3	II	8140001	8150000	0.00012260254553535	8714	16	130503	207
KD	II	8140001	8150000	0.0002004440324206	8714	328	1636367	19293
AD	II	8140001	8150000	0.00077283627998607	8714	13516	17488827	78597
Tropical	II	8140001	8150000	0.00048135453202467	8714	2093576	4349343074	20736640
Temperate	II	8140001	8150000	0.00026898302896409	8714	3600	13383744	35816
TH	II	8140001	8150000	0.00029927473016915	8714	46600	155709772	750098
NWD	II	8150001	8160000	0.0011104397668076	8820	272	244948	2544
ID	II	8150001	8160000	0.00042631262418258	8808	56	131359	1226
Hubei	II	8150001	8160000	0.0004528131013924	8837	24	53002	32
Quebec	II	8150001	8160000	0	8773	0	8773	66
TD1	II	8150001	8160000	0.00045902766528732	8839	5744	12513407	135202
TD2	II	8150001	8160000	0.00093223386539996	8839	744	798083	6266
TD3	II	8150001	8160000	0.00012210105388472	8804	16	131039	1546
KD	II	8150001	8160000	0.00031337434326515	8832	516	1646593	32817
AD	II	8150001	8160000	0.00065414685802096	8825	11480	17549576	269848
Tropical	II	8150001	8160000	0.0004529419706035	8839	1999952	4415470700	17296639
Temperate	II	8150001	8160000	8.1172919055195e-05	8839	1096	13502040	110020
TH	II	8150001	8160000	0.00053117258996084	8839	83684	157545780	1158465
NWD	II	8160001	8170000	0.00084660971292234	9303	220	259860	624
ID	II	8160001	8170000	0.00045895902356468	9303	64	139446	99
Hubei	II	8160001	8170000	0.00028672293604287	9303	16	55803	15
Quebec	II	8160001	8170000	0	9301	0	9301	2
TD1	II	8160001	8170000	0.00070112298293982	9303	9280	13235909	76684
TD2	II	8160001	8170000	0.0010412586924394	9303	880	845131	1442
TD3	II	8160001	8170000	0.00029417172274315	9303	40	135975	3570
KD	II	8160001	8170000	0.00020677377245114	9303	364	1760378	7192
AD	II	8160001	8170000	0.00084711293203734	9303	15868	18731859	22989
Tropical	II	8160001	8170000	0.00061639976415437	9303	2863764	4645952459	19511344
Temperate	II	8160001	8170000	9.5583944672313e-05	9303	1364	14270179	56441
TH	II	8160001	8170000	0.00052699246986569	9303	87748	166507123	528242
NWD	II	8170001	8180000	0.00056514964355205	8930	140	247722	3354
ID	II	8170001	8180000	0.00029947516976499	8928	40	133567	938
Hubei	II	8170001	8180000	0.00022435358124404	8932	12	53487	315
Quebec	II	8170001	8180000	0	8930	0	8930	37
TD1	II	8170001	8180000	0.00068100899928516	8967	8596	12622447	209330
TD2	II	8170001	8180000	0.0010829912629295	8931	844	779323	36674
TD3	II	8170001	8180000	0	8666	0	127017	7488
KD	II	8170001	8180000	0.0002955344740964	8723	480	1624176	79554
AD	II	8170001	8180000	0.00053316289665592	8773	9076	17022940	1054532
Tropical	II	8170001	8180000	0.00026586027051819	8967	1190156	4476622241	20337226
Temperate	II	8170001	8180000	4.7322643788929e-05	8931	640	13524181	284999
TH	II	8170001	8180000	0.00046498656202626	8967	74180	159531492	1470993
NWD	II	8180001	8190000	0.0011040745794603	9250	284	257229	2107
ID	II	8180001	8190000	0.00028913224185912	9262	40	138345	585
Hubei	II	8180001	8190000	0.00036012676462115	9261	20	55536	36
Quebec	II	8180001	8190000	0	9261	0	9261	1
TD1	II	8180001	8190000	0.00069594770701786	9262	9164	13167656	86266
TD2	II	8180001	8190000	0.0010787988577143	9262	904	837969	4873
TD3	II	8180001	8190000	5.8127284220622e-05	9262	8	137629	1301
KD	II	8180001	8190000	0.00030450125520262	9217	528	1733983	25797
AD	II	8180001	8190000	0.00061908573246161	9221	11460	18511168	161024
Tropical	II	8180001	8190000	0.0004432040655745	9262	2051200	4628116390	16785872
Temperate	II	8180001	8190000	8.0469978556868e-05	9262	1140	14166774	96706
TH	II	8180001	8190000	0.00038833032535789	9262	64208	165343770	955440
NWD	II	8190001	8200000	0.00045220733706404	8857	112	247674	322
ID	II	8190001	8200000	0.00030154087386545	8855	40	132652	203
Hubei	II	8190001	8200000	0.00060688818085268	8803	32	52728	414
Quebec	II	8190001	8200000	0	8736	0	8736	121
TD1	II	8190001	8200000	0.00037403474903475	8857	4712	12597760	76607
TD2	II	8190001	8200000	0.0024656789486917	8857	1932	783557	22430
TD3	II	8190001	8200000	0.00024726463497558	8750	32	129416	3439
KD	II	8190001	8200000	0.00030894192256748	8810	508	1644322	38508
AD	II	8190001	8200000	0.00046095183935783	8824	8096	17563657	292055
Tropical	II	8190001	8200000	0.00021186327196346	8857	938216	4428403240	13391117
Temperate	II	8190001	8200000	3.6937960218267e-05	8783	492	13319631	320149
TH	II	8190001	8200000	0.00028413193469324	8857	44120	155279976	3747459
NWD	II	8200001	8210000	0.00084977811349259	9186	216	254184	3780
ID	II	8200001	8210000	0.00023158702244223	9213	32	138177	18
Hubei	II	8200001	8210000	0.00021805098758926	9213	12	55033	245
Quebec	II	8200001	8210000	0	9151	0	9151	62
TD1	II	8200001	8210000	0.00043297052177076	9213	5664	13081722	102081
TD2	II	8200001	8210000	0.00084129214825862	9213	704	836808	1575
TD3	II	8200001	8210000	0.00029797377830751	9180	40	134240	3955
KD	II	8200001	8210000	0.00023173722389234	9187	400	1726093	24377
AD	II	8200001	8210000	0.00053441960359552	8721	9304	17409541	1163867
Tropical	II	8200001	8210000	0.00025356852369764	9213	1165376	4595901664	24427049
Temperate	II	8200001	8210000	0.00010003543158362	9213	1408	14075013	113007
TH	II	8200001	8210000	0.00042463892251152	9213	70060	164987231	432184
NWD	II	8210001	8220000	0.00073626859078192	8748	180	244476	468
ID	II	8210001	8220000	0.00024401030943557	8747	32	131142	78
Hubei	II	8210001	8220000	0.00038294368813066	8722	20	52227	261
Quebec	II	8210001	8220000	0	8663	0	8663	85
TD1	II	8210001	8220000	0.00050963135143096	8748	6360	12479609	38779
TD2	II	8210001	8220000	0.00094517351510801	8734	736	778693	17375
TD3	II	8210001	8220000	0.00018312502861329	8748	24	131058	162
KD	II	8210001	8220000	0.00018550837838827	8726	304	1638740	23380
AD	II	8210001	8220000	0.00034610173921291	8748	6028	17416844	219124
Tropical	II	8210001	8220000	0.0004057808269325	8748	1774244	4372419499	14711249
Temperate	II	8210001	8220000	4.614512552665e-05	8748	620	13435872	36048
TH	II	8210001	8220000	0.00025757419302305	8748	39060	151645627	5424713
NWD	II	8220001	8230000	0.0010794850221453	9071	272	251972	2016
ID	II	8220001	8230000	0.00047067475638904	9071	64	135975	90
Hubei	II	8220001	8230000	0.00014901464068845	8976	8	53686	740
Quebec	II	8220001	8230000	0	8937	0	8937	134
TD1	II	8220001	8230000	0.00042016137026721	9071	5404	12861725	118876
TD2	II	8220001	8230000	0.00081739534769893	9066	668	817230	8231
TD3	II	8220001	8230000	0.00017873766523925	9060	24	134275	1790
KD	II	8220001	8230000	0.00031403207814243	9053	536	1706832	16658
AD	II	8220001	8230000	0.00070870224554656	9071	12912	18219217	67919
Tropical	II	8220001	8230000	0.00042064504102573	9071	1905536	4530033197	19082374
Temperate	II	8220001	8230000	0.00010721687663184	9071	1480	13803797	165543
TH	II	8220001	8230000	0.00044723648559584	9071	72632	162401777	468028
NWD	II	8230001	8240000	0.0011221067986725	8282	260	231707	14357
ID	II	8230001	8240000	0.00038662596354439	8286	48	124151	7669
Hubei	II	8230001	8240000	0.00040527670266875	8274	20	49349	3379
Quebec	II	8230001	8240000	0	8290	0	8290	498
TD1	II	8230001	8240000	0.0005642096707204	8421	6636	11761585	814043
TD2	II	8230001	8240000	0.00060096556923378	8278	448	745467	54241
TD3	II	8230001	8240000	0.00012916871856558	8279	16	123869	7951
KD	II	8230001	8240000	0.00019637409264649	8284	308	1568435	101285
AD	II	8230001	8240000	0.00066187237474753	8285	11024	16655779	1060829
Tropical	II	8230001	8240000	0.00030762945877435	8788	1289904	4193044467	214146321
Temperate	II	8230001	8240000	5.1040485502139e-05	8292	648	12695804	837716
TH	II	8230001	8240000	0.00015308528302145	8388	22680	148152713	9635827
NWD	II	8240001	8250000	0.0010352754898528	9411	272	262732	776
ID	II	8240001	8250000	0.00045824920164397	9411	64	139662	1503
Hubei	II	8240001	8250000	0.00014167817801863	9411	8	56466	0
Quebec	II	8240001	8250000	0	9391	0	9391	20
TD1	II	8240001	8250000	0.00040084039494393	9411	5384	13431780	35361
TD2	II	8240001	8250000	0.00059288049340832	9411	504	850087	6314
TD3	II	8240001	8250000	0.00017017655817911	9411	24	141030	135
KD	II	8240001	8250000	0.00022485869036677	9411	400	1778895	9195
AD	II	8240001	8250000	0.00066942961342764	9411	12672	18929548	43028
Tropical	II	8240001	8250000	0.00057155190606224	9411	2687956	4702907945	16717966
Temperate	II	8240001	8250000	0.00019198839093574	9411	2772	14438373	54567
TH	II	8240001	8250000	0.00039030418615958	9411	65500	167817826	1156679
NWD	II	8250001	8260000	0.00076651274093739	7770	164	213956	3604
ID	II	8250001	8260000	0.00055435733527358	7770	64	115449	1101
Hubei	II	8250001	8260000	0.00053824934400861	7509	24	44589	2031
Quebec	II	8250001	8260000	0	7685	0	7685	85
TD1	II	8250001	8260000	0.00062575143286364	7770	6892	11013958	104912
TD2	II	8250001	8260000	0.00048489956373471	7770	336	692927	14143
TD3	II	8250001	8260000	0.00014421560232548	7765	16	110945	5605
KD	II	8250001	8260000	0.0002778973523466	7770	408	1468168	8132
AD	II	8250001	8260000	0.00072613394679429	7770	11248	15490255	174065
Tropical	II	8250001	8260000	0.00062003009642184	7770	2403948	3877147277	19515493
Temperate	II	8250001	8260000	0.0001041139275048	7770	1240	11910030	55770
TH	II	8250001	8260000	0.00031735590886817	7770	43952	138494349	1016001
NWD	II	8260001	8270000	0.00066917607695525	9002	168	251055	1001
ID	II	8260001	8270000	0.00035578483911854	9002	48	134913	117
Hubei	II	8260001	8270000	0.00029947404870197	9002	16	53427	585
Quebec	II	8260001	8270000	0	8937	0	8937	65
TD1	II	8260001	8270000	0.0004766542315621	9002	6092	12780753	101109
TD2	II	8260001	8270000	0.00046636810925778	9002	380	814807	4375
TD3	II	8260001	8270000	0	9002	0	134418	612
KD	II	8260001	8270000	0.00018149900499653	9001	308	1696979	13401
AD	II	8260001	8270000	0.00074727556715596	9002	13352	17867572	280460
Tropical	II	8260001	8270000	0.00048476642608566	9002	2179808	4496615035	17896967
Temperate	II	8260001	8270000	0.00019841664392232	9002	2724	13728687	134393
TH	II	8260001	8270000	0.00030244435535499	9002	48384	159976535	1654375
NWD	II	8270001	8280000	0.00062245506652489	8376	144	231342	3466
ID	II	8270001	8280000	0.00038325495237259	8386	48	125243	547
Hubei	II	8270001	8280000	0.00032459628337256	8232	16	49292	1024
Quebec	II	8270001	8280000	0	8330	0	8330	56
TD1	II	8270001	8280000	0.00037747510739394	8386	4484	11878929	121437
TD2	II	8270001	8280000	0.00050863487168891	8386	384	754962	8164
TD3	II	8270001	8280000	0.00012870530507179	8386	16	124315	1475
KD	II	8270001	8280000	0.00023155094553296	8048	348	1502909	90431
AD	II	8270001	8280000	0.00069279368298809	8069	11028	15918159	988017
Tropical	II	8270001	8280000	0.00058275741166382	8386	2440204	4187340995	18246391
Temperate	II	8270001	8280000	5.0703709586679e-05	8386	648	12780130	134310
TH	II	8270001	8280000	0.00020884819937871	8386	31308	149907924	662706
NWD	II	8280001	8290000	0.0013676772281742	9465	360	263220	2612
ID	II	8280001	8290000	0.00022610526613296	9491	32	141527	883
Hubei	II	8280001	8290000	0.00035172874679048	9487	20	56862	102
Quebec	II	8280001	8290000	0	9443	0	9443	51
TD1	II	8280001	8290000	0.00013585239786589	9494	1816	13367449	218465
TD2	II	8280001	8290000	0.00042426764294847	9483	364	857949	6005
TD3	II	8280001	8290000	6.0306810900456e-05	8942	8	132655	9755
KD	II	8280001	8290000	0.00014903693349735	9429	264	1771373	32487
AD	II	8280001	8290000	0.00058159934169265	9450	10912	18762057	377847
Tropical	II	8280001	8290000	0.00015167877107861	9494	720180	4748060621	13189873
Temperate	II	8280001	8290000	0.0001341776473319	9488	1940	14458444	162316
TH	II	8280001	8290000	0.00037545396568906	9494	63508	169149898	1314872
NWD	II	8290001	8300000	0.0002010236744035	9353	52	258676	3516
ID	II	8290001	8300000	0.00034242910647405	9358	48	140175	285
Hubei	II	8290001	8300000	0.00028503224427263	9364	16	56134	50
Quebec	II	8290001	8300000	0	9363	0	9363	1
TD1	II	8290001	8300000	0.00052184475568126	9364	6964	13344965	54919
TD2	II	8290001	8300000	0.00032975781643796	9364	280	849108	3016
TD3	II	8290001	8300000	5.7561824997662e-05	9351	8	138981	1479
KD	II	8290001	8300000	0.00036925771880912	9364	656	1776537	2623
AD	II	8290001	8300000	0.00060550265398374	9364	11408	18840545	37279
Tropical	II	8290001	8300000	0.00031786865099459	9364	1488920	4684073108	11982256
Temperate	II	8290001	8300000	5.0462878419313e-05	9364	724	14347180	73380
TH	II	8290001	8300000	0.00035586366334168	9364	59480	167142662	987958
NWD	II	8300001	8310000	0.00062971756316322	8447	148	235026	1490
ID	II	8300001	8310000	0.00037976486225612	8447	48	126394	311
Hubei	II	8300001	8310000	0.00023799607306479	8446	12	50421	261
Quebec	II	8300001	8310000	0	8443	0	8443	4
TD1	II	8300001	8310000	0.00090232370929959	8447	10792	11960231	127426
TD2	II	8300001	8310000	0.00082285533438388	8435	624	758335	10342
TD3	II	8300001	8310000	0.00012822670481411	8447	16	124779	1926
KD	II	8300001	8310000	0.00050671202460736	8447	796	1570912	34018
AD	II	8300001	8310000	0.00089074186959367	8447	14928	16759064	270088
Tropical	II	8300001	8310000	0.00027697043603209	8447	1167836	4216464460	19714487
Temperate	II	8300001	8310000	0.00011266861891875	8447	1456	12922853	85527
TH	II	8300001	8310000	0.00034214609017718	8447	48316	141214532	10451353
NWD	II	8310001	8320000	0.00093843926925682	8209	212	225907	4197
ID	II	8310001	8320000	0.00026266108511861	8218	32	121830	1440
Hubei	II	8310001	8320000	0	8209	0	49059	249
Quebec	II	8310001	8320000	0	8190	0	8190	28
TD1	II	8310001	8320000	0.00069822160314461	8218	8136	11652461	107497
TD2	II	8310001	8320000	0.00054538116689754	8218	400	733432	14406
TD3	II	8310001	8320000	0.00013421805400599	8122	16	119209	4061
KD	II	8310001	8320000	0.00016284047173016	8110	244	1498399	63021
AD	II	8310001	8320000	0.0010316088952775	8151	16248	15750155	817333
Tropical	II	8310001	8320000	0.00047971141449442	8218	1945512	4055588300	65746918
Temperate	II	8310001	8320000	0.00019126183641805	8218	2400	12548243	107477
TH	II	8310001	8320000	0.00021166549613132	8218	29616	139918884	7635306
NWD	II	8320001	8330000	0.00088405604915352	8131	200	226230	1998
ID	II	8320001	8330000	0.00046217585791394	8135	56	121166	1099
Hubei	II	8320001	8330000	0.00024880263730796	8091	12	48231	675
Quebec	II	8320001	8330000	0	8026	0	8026	125
TD1	II	8320001	8330000	0.00060868126017807	8151	7028	11546273	117808
TD2	II	8320001	8330000	0.00081678154956705	8119	592	724796	16945
TD3	II	8320001	8330000	6.6291566884048e-05	8120	8	120679	1586
KD	II	8320001	8330000	0.00030652920417355	8097	464	1513722	34968
AD	II	8320001	8330000	0.00090095365386587	8139	14540	16138455	293961
Tropical	II	8320001	8330000	0.00053025028734267	8151	2151744	4057977999	29756652
Temperate	II	8320001	8330000	0.00019689598879298	8149	2404	12209492	343048
TH	II	8320001	8330000	0.00043700977704835	8151	62704	143484204	2867001
NWD	II	8330001	8340000	0.0012313882601871	8319	284	230634	2298
ID	II	8330001	8340000	0.00051356946829511	8319	64	124618	167
Hubei	II	8330001	8340000	0.00024219916844952	8291	12	49546	368
Quebec	II	8330001	8340000	0	8289	0	8289	30
TD1	II	8330001	8340000	0.00061714652958048	8319	7252	11750856	153633
TD2	II	8330001	8340000	0.00082816959730253	8319	616	743809	13220
TD3	II	8330001	8340000	0.00013218879865167	8239	16	121039	3746
KD	II	8330001	8340000	0.00041321226983788	8310	644	1558521	22089
AD	II	8330001	8340000	0.00091555025927623	8312	15180	16580193	190911
Tropical	II	8330001	8340000	0.00047948765148259	8319	1985504	4140886619	31100200
Temperate	II	8330001	8340000	0.00014671494301927	8319	1864	12704909	106351
TH	II	8330001	8340000	0.00032866252832161	8319	48656	148042432	1325213
NWD	II	8340001	8350000	0.0012008351262469	7985	264	219847	3733
ID	II	8340001	8350000	0.00026858480985035	7985	32	119143	632
Hubei	II	8340001	8350000	0.00016959213092513	7962	8	47172	738
Quebec	II	8340001	8350000	0	7978	0	7978	7
TD1	II	8340001	8350000	0.0004731546702243	7985	5344	11294404	132131
TD2	II	8340001	8350000	0.00019224897372974	7985	136	707416	19219
TD3	II	8340001	8350000	0.00013660385735142	7929	16	117127	2648
KD	II	8340001	8350000	0.00056878422372179	7239	684	1202565	314585
AD	II	8340001	8350000	0.00063828306880343	7580	8128	12734162	3363598
Tropical	II	8340001	8350000	0.00048292065645133	7985	1910336	3955796826	48688659
Temperate	II	8340001	8350000	0.00013167549495996	7985	1600	12151084	145816
TH	II	8340001	8350000	0.00042832402211176	7985	60176	140491770	2878905
NWD	II	8350001	8360000	0.0011314281543122	7917	248	219192	2792
ID	II	8350001	8360000	0.00054576774171542	7910	64	117266	1654
Hubei	II	8350001	8360000	0.00025805341705733	7772	12	46502	1066
Quebec	II	8350001	8360000	0	7730	0	7730	198
TD1	II	8350001	8360000	0.00093723054286016	7928	10464	11164809	180159
TD2	II	8350001	8360000	0.00092993058124914	7904	656	705429	16019
TD3	II	8350001	8360000	0.00013975874147253	7906	16	114483	4437
KD	II	8350001	8360000	0.0004435413374404	7875	652	1469987	36333
AD	II	8350001	8360000	0.00086990379530399	7885	13472	15486770	496078
Tropical	II	8350001	8360000	0.00051131973566729	7928	2016380	3943481660	32418268
Temperate	II	8350001	8360000	0.00010767400056371	7928	1300	12073481	135639
TH	II	8350001	8360000	0.00031535318606165	7928	44284	140426677	1920563
NWD	II	8360001	8370000	0.0015944678896698	8322	368	230798	4934
ID	II	8360001	8370000	0.00045216717266326	8316	56	123848	2437
Hubei	II	8360001	8370000	0.00016073940124573	8300	8	49770	744
Quebec	II	8360001	8370000	0	8262	0	8262	157
TD1	II	8360001	8370000	0.0013288273327838	8419	15664	11787837	259752
TD2	II	8360001	8370000	0.00047355428048674	8323	352	743315	22814
TD3	II	8360001	8370000	0.00019102044714703	8419	24	125641	644
KD	II	8360001	8370000	0.00032867437408074	8419	520	1582113	17497
AD	II	8360001	8370000	0.00096429459843163	8419	16192	16791549	181155
Tropical	II	8360001	8370000	0.00059029893991268	8419	2478600	4198889465	23247454
Temperate	II	8360001	8370000	9.9597058756573e-05	8344	1260	12650976	314284
TH	II	8360001	8370000	0.0007185543789906	8419	106220	147824581	3338564
NWD	II	8370001	8380000	0.0008113491519373	8862	200	246503	1745
ID	II	8370001	8380000	0.00024247567665869	8860	32	131972	1018
Hubei	II	8370001	8380000	7.549733871881e-05	8862	4	52982	214
Quebec	II	8370001	8380000	0	8816	0	8816	50
TD1	II	8370001	8380000	0.00096918557637477	8866	12188	12575507	111739
TD2	II	8370001	8380000	0.00042591998717229	8865	340	798272	8534
TD3	II	8370001	8380000	6.1916629258703e-05	8836	8	129206	3784
KD	II	8370001	8380000	0.00020492657790486	8866	344	1678650	5890
AD	II	8370001	8380000	0.00072809342181738	8866	12972	17816395	57461
Tropical	II	8370001	8380000	0.00042672144090545	8866	1888180	4424853825	21454041
Temperate	II	8370001	8380000	0.00011475669842317	8866	1552	13524265	129375
TH	II	8370001	8380000	0.0003655531091773	8866	57556	157449078	1739952
